Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC107387117,293.7641745,-0.186672218,0.258361136,-0.722524375,0.469972145,0.822651582
wdr13,407.4300943,0.123132979,0.229689982,0.536083366,0.591900936,0.880643841
ccdc69,21.62834631,-0.811565409,0.593642226,-1.367095152,0.171595483,0.59387151
LOC107376230,93044.4514,-0.715038437,0.281188817,-2.542912067,0.010993289,0.198700812
rdh13,150.6212295,0.129894417,0.303730312,0.42766366,0.668896011,0.908251926
lypla1,535.2432323,-0.305057871,0.21004908,-1.452317103,0.146413454,0.563065412
LOC107373902,1.266654279,-0.146237065,1.285156672,-0.11378929,0.909404829,NA
LOC107393112,398.9873913,0.14586938,0.498345824,0.292707139,0.769746013,0.942725571
LOC107381945,1.673786444,0.379209384,1.26212731,0.300452562,0.763831975,NA
LOC107382046,2.974867043,0.276940408,0.993441745,0.278768644,0.780422379,NA
LOC107385546,1.108932696,-0.14646183,1.297806926,-0.112853327,0.910146839,NA
col11a1,2.04172969,-0.012854816,1.091965175,-0.011772185,0.990607373,NA
LOC107374232,113.3224534,0.302951824,0.41384793,0.732036581,0.46414624,0.818559818
LOC107379689,4.89163415,-0.394523715,0.869045202,-0.453973756,0.649847716,NA
LOC107387600,1.665898982,1.458597391,1.144186313,1.274790106,0.202383544,NA
LOC107394567,601.0259919,-0.416008702,0.389187561,-1.068915718,0.285107649,0.696474151
acat1,416.6712228,0.157126581,0.259177072,0.606251856,0.544347523,0.860961387
LOC107389222,10.37741882,0.747090068,0.547254587,1.365159993,0.17220277,0.594619023
LOC107386319,136.1301948,-1.531379834,1.542743254,-0.992634276,0.320888215,0.724922268
LOC107386478,1.096293651,-0.146439991,1.296578336,-0.112943419,0.910075413,NA
LOC107373457,102.5132612,-0.699905431,0.242510123,-2.886087482,0.003900637,0.126624242
slc7a4,5.56774447,1.530653384,1.079625614,1.417763125,0.156259933,0.574942753
marveld2,476.6658824,-0.235729682,0.334255928,-0.705237103,0.480662695,0.828214143
nat10,270.9192459,0.452517367,0.408979576,1.106454681,0.268529769,0.68087894
LOC107378745,78.13296268,-0.4516854,0.446880057,-1.010753094,0.312134618,0.719072435
LOC107376175,121.810159,-0.15161228,0.464971138,-0.326068153,0.744372791,0.934564206
eif4h,1505.442261,0.56353909,0.201164757,2.801380808,0.005088443,0.142632717
LOC107373271,1.17295236,-0.146506839,1.300330052,-0.112668963,0.910293008,NA
scyl1,296.8536275,0.572012624,0.361374814,1.582879054,0.113449034,0.517763457
LOC107373405,1.471037035,-0.146441913,1.29664484,-0.112939109,0.91007883,NA
LOC107396627,2879.714525,-0.420804591,0.202790341,-2.075072159,0.037979848,0.333944919
LOC107386999,122.2013025,-1.334305226,0.678003751,-1.96799092,0.049069082,0.370133488
LOC107377637,651.0678569,-0.045999613,0.231579638,-0.198634099,0.842548978,0.963249952
hoxc4,13.19536873,-0.359431363,0.580241215,-0.619451624,0.535618881,0.855497686
LOC107375414,2.686485469,-0.297887039,1.027375205,-0.289949609,0.771854788,NA
LOC107375598,4.883426263,-0.428556565,0.886674853,-0.483330009,0.628861436,NA
zfyve21,5978.807649,-0.488476343,0.28889804,-1.69082609,0.090870023,0.471406176
LOC107391429,5.002866961,-1.675898435,1.088789076,-1.539231493,0.123747792,NA
LOC107396026,818.7557207,0.632951731,0.266645198,2.373760095,0.017607987,0.24552529
LOC107379424,1592.862415,0.097139785,0.284327812,0.341647146,0.732616452,0.930591259
ush1g,6.385171945,-0.436039773,0.841170164,-0.518372847,0.604198156,0.884228582
LOC107374385,4.122745978,-0.961688868,0.852100154,-1.128610133,0.259062334,NA
LOC107379579,40.89547663,1.034679112,0.477739694,2.165780079,0.030327996,0.310042817
atp7b,576.4843717,-0.163522761,0.347936746,-0.469978415,0.638370439,0.897341497
LOC107373373,20.27049586,0.960041806,0.455358944,2.108318762,0.035003426,0.322989451
ogdh,16354.1071,-0.405908009,0.455962375,-0.890222596,0.373346374,0.760573641
LOC107372489,1.800882135,-1.349450773,1.122484809,-1.202199587,0.229286209,NA
coq2,125.7745662,0.276840995,0.325134008,0.851467358,0.394509789,0.775653233
LOC107374051,5.249108959,0.706415205,0.677949029,1.041988667,0.297416933,NA
LOC107396890,371.2433475,-0.29384968,0.445492561,-0.659606256,0.509506539,0.843000568
LOC107388118,21.16333025,0.169592343,0.580162837,0.292318523,0.770043098,0.942725571
LOC107379389,2.498539926,-0.807621909,1.012573645,-0.797593255,0.425106567,NA
proser1,38.35545783,0.524334648,0.460880921,1.137679222,0.255254453,0.670044938
dner,5.38439771,0.350165032,0.95162803,0.367964184,0.71289994,NA
LOC107390786,280.3319457,0.040979693,0.315523998,0.129878213,0.896662781,0.978185927
egf,2.123865037,2.1718361,1.113813617,1.949909811,0.05118687,NA
nxph1,1.439227815,0.478550888,1.212022649,0.394836589,0.69296349,NA
LOC107376686,383.2574594,-0.129739868,0.218589466,-0.593532114,0.552825098,0.86361487
csgr18h12orf65,127.2117463,0.064230374,0.271165052,0.236868186,0.812759052,0.956193968
gmpr,6.630246794,0.019602869,0.937360281,0.020912844,0.983315181,0.997980021
LOC107395311,154.4669369,-3.446593641,1.558105237,-2.212041626,NA,NA
lbh,35.42030475,0.207656619,0.493035015,0.421180267,0.673623453,0.91017638
LOC107381016,3.006590149,0.460171382,1.123033597,0.409757449,0.681983883,NA
agpat4,282.243598,-0.103626172,0.318574548,-0.325280764,0.744968588,0.934633586
slbp,367.0968003,-0.248552169,0.344181043,-0.722155314,0.470198993,0.822960966
ppia,5.748862933,0.970019676,0.929217225,1.043910562,0.296526771,0.706110284
rnps1,1054.170101,0.271081086,0.282538514,0.959448263,0.337332972,0.739159393
LOC107373109,379.8160788,-0.35085189,0.419086698,-0.83718212,0.402490206,0.780371119
fam160b1,308.2330095,0.723574316,0.341513552,2.118727976,0.034113463,0.319394755
ino80d,212.0101449,-0.004938313,0.358328015,-0.013781543,0.989004267,0.998362912
zhx1,224.4749613,0.260610801,0.380043439,0.685739509,0.492877388,0.835070033
rnf185,437.996956,-0.027023806,0.198449129,-0.136174979,0.891682955,0.977560183
LOC107372845,7.341698883,-1.233870557,0.716620432,-1.721790925,0.085107399,0.457604175
LOC107380173,11.21520204,1.165701465,0.840356263,1.387151517,0.165395566,0.58538984
LOC107379171,770.7569182,0.00091423,0.235959506,0.00387452,0.996908588,0.999227635
LOC107395675,1.284201512,-0.146468378,1.298134698,-0.112829877,0.910165431,NA
LOC107397330,7330.797487,-0.770702937,0.27590758,-2.793337311,0.005216726,0.144309021
LOC107388480,1.803732061,-0.974501381,1.084853109,-0.898279567,0.369036523,NA
LOC107395377,1.914642672,-0.302767343,1.063280467,-0.284748336,0.775836956,NA
gpx8,74.96759125,-0.645026511,0.340306127,-1.895430203,0.058035431,0.398199658
ap1ar,189.7609782,0.459391017,0.26226993,1.751596214,0.079843264,0.4470786
LOC107390789,2.380058763,0.119986682,1.087758078,0.110306404,0.912166379,NA
kcnma1,1.234885352,-0.146592514,1.305150128,-0.112318507,0.910570868,NA
opn1sw,4.211587527,-2.56845938,1.151605204,-2.23032978,0.025725558,NA
crbn,315.0933335,-0.100161394,0.287664742,-0.348187942,0.727699043,0.930444514
LOC107388252,2.00220172,-0.146989009,1.327649128,-0.110713747,0.911843345,NA
lrp4,24.87812656,0.499069037,0.626037421,0.797187228,0.425342303,0.795386232
LOC107394808,264.7483968,0.203868102,0.265934888,0.76660909,0.443313969,0.804716019
arhgef1,633.7509076,0.132960635,0.257085781,0.517183934,0.605027766,0.884339024
LOC107381155,2.349563492,-2.133070722,1.089828554,-1.957253473,0.050317675,NA
LOC107386184,58.32369286,-0.00531283,0.449959305,-0.011807356,0.990579312,0.998513721
LOC107389909,1.433088229,0.860248185,1.2047698,0.714035316,0.475205342,NA
LOC107379801,25.24164665,-0.123602314,0.951628221,-0.129885087,0.896657343,0.978185927
LOC107386458,486.2093201,0.205965704,0.265660449,0.775296829,0.438164283,0.8018811
farsb,577.8686972,0.312500278,0.269299377,1.16041961,0.245878006,0.664165784
col9a2,1.374209862,-0.819916039,1.22951896,-0.666859207,0.50486207,NA
LOC107395497,1.475955892,-0.708793575,1.210872974,-0.585357498,0.558307361,NA
pofut1,644.5088228,0.410931486,0.280647817,1.464224773,0.143132544,0.559521838
LOC107391151,5.733861443,-0.70173635,1.052719225,-0.666594029,0.505031484,0.842112187
LOC107382889,1.851842897,-0.972371304,1.094364416,-0.888526061,0.374257844,NA
LOC107392532,1.56252063,-0.147316328,1.346551655,-0.109402656,0.912883127,NA
LOC107393219,1.966869838,-1.450829394,1.032030999,-1.405800208,0.15978346,NA
LOC107372859,1.178120967,-0.712736624,1.228401328,-0.580214794,0.561769778,NA
anapc16,293.4292434,-0.280292467,0.290704807,-0.964182428,0.334954473,0.737034904
LOC107393534,2.104213379,-0.123972315,1.051259166,-0.117927452,0.906125141,NA
rnmt,98.25693514,-0.047706877,0.383430487,-0.124421189,0.900981797,0.979123328
maz,330.898425,-0.120234856,0.232051185,-0.518139374,0.604361031,0.884228582
LOC107374311,2488.550879,-0.71755595,0.665409532,-1.078367403,0.280869828,0.69210438
ctgf,322.7079068,0.098095409,0.359352917,0.272977911,0.784870196,0.947121866
LOC107389025,1827.425543,0.168104153,0.349757644,0.480630392,0.630779211,0.89415744
LOC107373007,146.5180879,0.37574919,0.262104948,1.433582974,0.151691305,0.569552617
bet1,3921.981282,0.460533719,0.331096339,1.390935702,0.164244925,0.583958256
ski,158.7331059,0.169321313,0.435164123,0.389097594,0.697203953,0.920337348
sgip1,65.30477161,0.057280774,0.662748281,0.086429156,0.931125271,0.987045999
LOC107386982,197.2476892,-0.680993056,0.282750197,-2.408461823,0.016019902,0.235369325
LOC107390998,1.332425156,0.463739855,1.234300143,0.375710768,0.707131931,NA
LOC107390993,1.472894757,-0.146100695,1.277491912,-0.114365261,0.908948251,NA
pex19,2533.309156,-0.05817144,0.246604835,-0.235889294,0.813518576,0.956487147
LOC107382922,25.28421353,-1.524827899,0.647631018,-2.354470148,0.018549134,0.251681482
LOC107394173,5.536846084,0.391070645,1.022021271,0.382644331,0.701983496,0.92204157
LOC107395931,3.10608696,0.270219564,0.949683616,0.284536407,0.775999338,NA
8-Mar,326.5598446,-0.433016795,0.431440157,-1.003654362,0.315545242,0.721233199
olah,950.7571082,-0.057677013,0.249896907,-0.230803231,0.817467671,0.956849824
LOC107393739,25.22376789,0.051738785,0.607492415,0.085167787,0.932128,0.987045999
nup50,716.7675661,0.242864838,0.327299723,0.742025798,0.458071705,0.815184617
LOC107372688,1.969366137,-1.415212822,1.195834608,-1.183451969,0.236630071,NA
LOC107380877,25.72922424,-1.12451853,0.496854357,-2.263275976,0.023618682,0.278107867
LOC107375981,62.35475651,-0.453835169,0.452662706,-1.002590148,0.316058651,0.721253044
pcdh7,1.945884313,-1.548292588,1.0727237,-1.443328406,0.148927981,NA
prdm4,35.05731495,0.241415196,0.470085353,0.51355609,0.607562386,0.886087813
secisbp2,1027.026128,-0.050968584,0.232308801,-0.219400142,0.82633836,0.959304733
LOC107382303,522.4894543,-0.168479674,0.312636592,-0.538899408,0.589956266,0.880095642
LOC107381333,3.403308678,-0.520659663,0.862853287,-0.603416213,0.546231839,NA
LOC107383050,10.41174643,-0.115484993,0.761932512,-0.151568533,0.879527254,0.973197351
LOC107394350,76.87742773,0.123251091,0.355552089,0.346647074,0.728856476,0.930591259
LOC107373799,59.86807137,0.473484269,0.43196663,1.09611307,0.273029296,0.683635038
LOC107381891,6.962783758,-0.303571467,0.670136263,-0.452999612,0.650549021,0.902374448
LOC107393632,5.497944757,-1.742146547,1.111980692,-1.566705753,0.117183485,0.524406526
st6galnac4,86.19361915,0.138773528,0.39627545,0.350194614,0.726192648,0.929879843
LOC107372901,421.761752,-0.938369682,0.731601383,-1.282624259,0.199623747,0.622478293
LOC107397078,13.00316478,0.192887647,0.774232375,0.249134049,0.803257092,0.953770685
LOC107384526,675.9261031,-0.006210788,0.22760521,-0.027287546,0.97823039,0.996985319
xrcc1,776.3396793,-0.369702424,0.216145017,-1.710436949,0.087185103,0.462425462
LOC107372942,243.6111573,0.282058767,0.551260793,0.511661216,0.608888134,0.886509174
loxl4,75.23131831,-0.3111761,0.770600335,-0.403809973,0.686352462,0.915180247
cops4,2373.616906,0.507681508,0.195886219,2.5917163,0.009549849,0.189451468
LOC107372920,296.5335116,-0.374581232,0.400187419,-0.936014514,0.349265715,0.747084719
syncrip,1160.325252,0.037174383,0.370937079,0.10021749,0.920171661,0.98444417
ndufa1,1405.470089,-0.175107076,0.324611202,-0.539436331,0.589585818,0.880012417
tmem258,3414.752182,0.504909871,0.267712692,1.886013946,0.059293075,0.399814473
LOC107374161,31.28552761,0.274862971,0.545705099,0.503684082,0.614483396,0.890079741
rnpc3,413.0120949,-0.262852912,0.238471906,-1.102238481,0.270358007,0.682361882
LOC107391104,173.6092006,0.256814734,0.35736102,0.718642268,0.472361363,0.823692514
LOC107382384,341.0743668,0.78005507,0.310683921,2.510767427,0.012046904,0.207655468
pemt,526.4932263,0.308505737,0.240139966,1.28469135,0.198900162,0.621812575
LOC107375387,126.6619773,-0.2989846,0.405867231,-0.736656171,0.461331467,0.817171643
kiaa1211,4.233032923,0.250302882,1.026257077,0.243898812,0.807309189,NA
LOC107387912,2545.196685,0.839669627,0.293578811,2.860116586,0.004234853,0.130543104
madd,631.5321398,0.50377841,0.176207187,2.859011714,0.004249631,0.130543104
eps8,433.3082503,-0.7532124,0.290677953,-2.591226448,0.009563454,0.189492515
LOC107375958,5.881360505,-0.126950993,0.80662505,-0.157385384,0.874941132,0.971920134
bet1l,627.2632809,0.215353253,0.19539186,1.102160822,0.270391761,0.682361882
LOC107394970,13.85313737,0.918942181,1.249681271,0.735341245,0.462131695,0.817171643
LOC107395449,932.6549971,-0.062884296,0.265413244,-0.236929759,0.812711283,0.956193968
oprk1,1.159936942,-0.146460877,1.29774159,-0.112858275,0.910142917,NA
LOC107384733,591.0332216,-0.260903621,0.355098443,-0.734736032,0.462500271,0.817171643
LOC107391281,540.3235185,0.046570165,0.27622049,0.168597791,0.866113018,0.969533485
LOC107391374,10.0048658,-0.103907441,0.749740025,-0.138591296,0.889773122,0.976780861
rrn3,428.1610842,0.738146891,0.335256829,2.201735588,0.027683991,0.295092304
LOC107372840,9.550878323,1.471656244,0.583450004,2.522334792,0.01165787,0.204585648
LOC107384966,1.293144878,-0.712886765,1.223921831,-0.582461026,0.560256186,NA
LOC107376463,3.769196868,0.796224824,1.047394726,0.760195563,0.447137696,NA
LOC107393657,127.8388577,-0.57400025,0.310618077,-1.847929312,0.06461257,0.413537364
tns4,8.121396171,0.36221311,0.794551326,0.455871254,0.648482562,0.900968311
ccdc89,1.234885352,-0.146592514,1.305150128,-0.112318507,0.910570868,NA
zbed4,149.6035292,0.634511388,0.449222659,1.412465234,0.15781302,0.576950072
LOC107373213,262.7280704,-0.49732153,0.388045093,-1.281607571,0.199980343,0.622478293
LOC107376251,379.4646392,-0.343467178,0.399431559,-0.859889937,0.389849716,0.773296877
ctif,76.02445145,0.067316486,0.36024837,0.186861319,0.851769368,0.965349519
cfap70,2.539379958,-0.052589966,1.181928136,-0.044495063,0.964509788,NA
LOC107383756,4.094070995,0.346254235,0.738425701,0.468908699,0.639134898,NA
LOC107377103,3.658250033,-1.518233317,1.006138336,-1.508970748,0.131306258,NA
LOC107391486,1.167692099,-0.455875118,1.249273146,-0.364912284,0.715176884,NA
LOC107384297,214.0747543,0.286956392,0.374420318,0.766401765,0.443437283,0.804761995
spag9,24.9416166,0.786666253,0.604970012,1.300339252,0.19348472,0.61525418
ifi35,684.1619551,0.00716228,0.498195596,0.014376442,0.988529654,0.998362912
LOC107390092,29.92378025,0.700568807,0.479723347,1.460360042,0.144191148,0.56005765
LOC107395438,6.852664326,0.168258039,0.828800881,0.203013828,0.839124224,0.962531719
plxna4,174.6599911,-0.748201983,0.376459356,-1.987470815,0.046870247,0.362107681
LOC107388610,625.3525729,0.024810913,0.224281446,0.11062401,0.911914507,0.981207107
galnt10,1.993962602,0.802188035,1.123727744,0.713863334,0.475311692,NA
uso1,1672.201022,0.715730545,0.542968252,1.318181204,0.187442996,0.609601082
slc25a36,1021.350364,-0.514077591,0.451843725,-1.137733164,0.255231921,0.670044938
acvr2b,1.295755726,-0.70818399,1.225054344,-0.578083734,0.563207588,NA
LOC107375152,784.5688102,-0.463768544,0.265550313,-1.74644322,0.080733965,0.448170366
smyd2,4.986293995,-1.698759986,0.782632861,-2.170570738,0.029963636,NA
LOC107384313,5.39175895,-0.302633611,0.770945112,-0.392548841,0.694652731,NA
LOC107376679,212.6586381,-0.013135269,0.792859085,-0.016566965,0.986782079,0.998362912
faxdc2,21761.71661,0.323385958,0.393028211,0.822805971,0.410618341,0.78631228
tmem179b,443.1081931,-0.341186649,0.317823251,-1.073510663,0.283042057,0.694562977
aasdh,114.2751676,0.141262042,0.381128239,0.370641761,0.710904373,0.925057609
LOC107383440,375.6207829,-0.055854844,0.252056549,-0.22159648,0.824628023,0.958832548
LOC107392894,1.270820143,0.383658558,1.22615711,0.312895105,0.754360356,NA
LOC107382850,12.0092416,-0.250555627,0.794537371,-0.315347818,0.752497582,0.9369038
LOC107382522,203.4185061,-0.1557158,0.419586175,-0.371117565,0.710549969,0.925057609
LOC107395857,1.666156999,-0.146170003,1.281381173,-0.114072226,0.909180539,NA
mmel1,1.191259634,0.463643947,1.229938208,0.376965236,0.70619944,NA
LOC107385060,55.23506813,-0.01432894,0.819120799,-0.017493073,0.986043259,0.998362912
sphkap,3.186606051,-0.7959725,1.164578951,-0.68348522,0.494300287,NA
LOC107385678,4302.236692,-0.309290743,0.296203231,-1.04418423,0.296400162,0.706110284
ndufs4,994.8887546,0.055412111,0.291929347,0.18981343,0.849455332,0.964524663
sars,2535.432288,0.867243202,0.319435495,2.714924341,0.006629091,0.162183857
itga7,1.255229853,-0.81990476,1.229463499,-0.666880115,0.504848714,NA
LOC107396386,36.49995032,-0.190274851,0.637192272,-0.2986145,0.765234201,0.941482809
LOC107391298,1377.299688,0.015300789,0.227670816,0.067205756,0.946417903,0.990809854
fam189a1,1.317712171,-0.709821402,1.232659909,-0.575845289,0.564719758,NA
timm17b,83.6408491,-0.109710834,0.264829749,-0.414269298,0.678676896,0.911972079
sfswap,699.5220306,-0.152233754,0.235246872,-0.647123393,0.517552086,0.848539908
gja5,22.70703598,-1.198902271,0.512495178,-2.339343517,0.019317662,0.256496071
LOC107391197,25.87442452,-1.127274131,0.770894614,-1.462293433,0.143660817,0.559871382
LOC107376497,335.2392548,-0.324457776,0.283203009,-1.145672064,0.251930867,0.668031224
LOC107396089,2.370427551,0.279308617,0.985804491,0.283330639,0.776923392,NA
LOC107375922,15.38415228,-0.10521713,0.802893451,-0.131047438,0.895737781,0.978185927
galnt1,122.7837881,-0.331300166,0.380567553,-0.870542334,0.384004094,0.770044558
LOC107379339,13628.02203,-0.067031068,0.260340958,-0.257474155,0.796812764,0.951402665
LOC107388116,11.66103054,-0.666657739,0.771521051,-0.864082371,0.387542643,0.771627039
LOC107387175,6.370937334,-2.880492319,1.286970314,-2.238196395,NA,NA
chaf1a,167.8242077,-0.521363469,0.722882106,-0.721228904,0.470768691,0.82304876
LOC107387173,5.676182225,0.357085884,0.891951498,0.400342266,0.688904441,0.916127319
LOC107390890,13.73410244,-0.50521981,0.594362405,-0.850019794,0.395314081,0.775917256
serpinf2,52691.73543,-0.43188435,0.319549751,-1.351540249,0.176522436,0.598754975
LOC107378198,98.80912434,-0.069034312,0.341148643,-0.202358455,0.839636504,0.962715986
foxp2,90.22993223,-0.432314196,0.413227851,-1.046188429,0.295474044,0.705649411
gsx2,1.163893041,-0.146524843,1.301345288,-0.1125949,0.910351728,NA
LOC107393364,5697.262636,0.354787273,0.223957962,1.58416905,0.113155254,0.516876587
LOC107397302,17.13872332,0.81181896,0.527215362,1.539824174,0.123603218,0.533345626
LOC107394591,9.14320111,1.016637406,0.69394334,1.465015006,0.142916824,0.559521838
LOC107384651,1.469461508,1.211771962,1.162545476,1.042343708,0.297252355,NA
lrrc75b,3.10898165,-1.113270354,1.115640899,-0.997875173,0.318339892,NA
tmem150c,30.12044091,0.151662294,0.618626091,0.245159873,0.806332645,0.955041054
LOC107386273,25.53721553,-0.457209927,0.475085941,-0.962373095,0.335862224,0.737986842
fanci,64.56441892,0.579161525,0.726397774,0.797306304,0.42527316,0.795347481
cyth3,173.2668143,-0.276106143,0.315256199,-0.875815112,0.381130553,0.767776609
bora,5.957390166,1.494055142,1.010140022,1.479057467,0.139124957,0.554701519
kiaa0196,736.0826227,-0.222580492,0.198158034,-1.123247377,0.261332446,0.674787485
LOC107397282,49.1562015,-0.210384535,0.347490003,-0.60544054,0.544886321,0.86106648
spred1,153.895491,0.170910719,0.537651394,0.317883894,0.75057301,0.936459762
pcgf6,984.4233056,0.304186179,0.262850786,1.157258016,0.247166961,0.665353792
prmt1,6341.18506,0.694524696,0.379678421,1.829244584,0.067362976,0.418875581
gfod2,368.5437406,-0.680402806,0.348259361,-1.953724384,0.050733821,0.374492366
sgpp2,4.991933807,1.491357681,1.00758526,1.480130506,0.138838422,NA
LOC107392732,524.2970396,-0.349140849,0.426102326,-0.81938264,0.412568136,0.786998514
LOC107386603,30.15123786,-0.910788539,0.488824528,-1.863221847,0.06243106,0.408103709
LOC107379785,1.14767427,-0.146460474,1.297719197,-0.112859912,0.910141619,NA
LOC107388606,6.106397028,-0.890302908,0.881353312,-1.01015438,0.312421332,0.719348584
LOC107381103,75.81450033,-0.241390757,0.445341981,-0.542034589,0.587794678,0.879176414
LOC107375213,611.2363251,-1.082179753,0.747739973,-1.447267488,0.147822021,0.563500701
LOC107392094,8.679190631,-1.492707821,0.696025721,-2.144615888,0.031983571,0.314965309
LOC107377968,1.163893041,-0.146524843,1.301345288,-0.1125949,0.910351728,NA
fbxo46,66.84682591,0.354884513,0.47450014,0.747912345,0.454513031,0.812194124
LOC107381213,568.7639939,-0.478187801,0.229013781,-2.088030683,0.036795067,0.329614478
LOC107376760,30.2590247,-0.368695565,0.556302957,-0.66276039,0.507484026,0.842671909
adm2,879.0757025,1.137611072,0.494899992,2.2986686,0.021523765,0.267840426
pmpcb,1006.075065,0.812757254,0.197394572,4.117424525,3.83E-05,0.008740684
LOC107372591,1.148211021,0.383261973,1.229243465,0.31178687,0.755202503,NA
LOC107384334,5301.435921,-0.074366148,0.544364165,-0.136611028,0.891338259,0.977376651
LOC107384706,238.5082199,-0.305270384,0.298103343,-1.024042136,0.305815373,0.713641614
LOC107388550,1.159936942,-0.146460877,1.29774159,-0.112858275,0.910142917,NA
mblac2,213.4161586,0.437708737,0.41152878,1.063616345,0.287502535,0.698390511
LOC107373403,124.5527767,-0.332136488,0.361394456,-0.919041457,0.358073888,0.750879659
LOC107375815,168.4491729,-0.502433981,0.438158789,-1.146693833,0.25150818,0.667626595
LOC107396944,2.374987018,-0.537413667,0.965725925,-0.556486735,0.57787816,NA
LOC107374266,851.0523769,-0.054806925,0.281599208,-0.194627412,0.845684642,0.963763577
LOC107390357,6.315218888,1.37932582,1.06251901,1.29816578,0.194230374,0.616150662
LOC107374191,2.548386179,1.059155614,1.111965682,0.952507465,0.340839682,NA
LOC107394685,6715.397251,0.293132264,0.289485766,1.012596467,0.311252948,0.718242479
LOC107374460,175.2157199,0.517398863,0.33307969,1.553378601,0.120332712,0.529657306
fam198b,15.69775021,0.09025884,0.727048009,0.124144264,0.901201052,0.979123328
pih1d3,74.76874983,-0.609028215,0.431521817,-1.411349765,0.158141507,0.577508315
LOC107385030,358.1152097,0.075729931,0.322317181,0.234954683,0.814243906,0.956487147
trnad-guc,1.175447255,-0.708043754,1.22837924,-0.576404852,0.564341566,NA
tmem187,559.1484695,0.321589012,0.259675871,1.238424698,0.215558627,0.63855113
LOC107395342,28.22541156,3.008752443,0.868912625,3.462663973,0.000534856,0.044287643
spty2d1,175.0152959,0.049666861,0.410924372,0.120866184,0.903797027,0.979682039
spag6,1.490964008,-0.146846533,1.31953306,-0.11128674,0.91138897,NA
nek5,5.481545846,-0.707632401,0.877343245,-0.806562773,0.419918429,NA
LOC107386843,2.852490459,-0.700317924,0.92244022,-0.759201419,0.447732077,NA
LOC107394374,2622.609629,0.235196896,0.21210544,1.108867815,0.26748721,0.679305027
LOC107394639,16.78203784,0.284867608,0.606948582,0.469343889,0.638823849,0.897478664
LOC107394295,86.65552188,-0.075392296,0.253357339,-0.29757297,0.766029107,0.941614466
LOC107372863,2.01695716,-0.213307825,1.068560994,-0.199621572,0.841776556,NA
LOC107374060,10.5782186,-3.011239394,1.08010572,-2.787911718,0.0053049,0.144988826
zfpm1,115.6102552,-0.032293811,0.288538576,-0.111921988,0.910885262,0.981110565
htatip2,253.860444,-0.374626632,0.286649074,-1.306917293,0.191240802,0.613314135
xpnpep3,563.2702378,0.546105916,0.310074688,1.76120766,0.078203262,0.445695057
LOC107373497,1.640786708,0.585590316,1.144348824,0.511723614,0.608844457,NA
LOC107385663,1.709816152,-0.147677468,1.367645043,-0.107979383,0.914012046,NA
cnn1,12.24359908,0.371095883,1.079852997,0.343654076,0.731106452,0.930591259
LOC107385243,2.455979434,-1.418192052,1.258489135,-1.126900513,0.259784546,NA
cmtm6,899.9717673,-0.115274271,0.374035264,-0.308190917,0.757937064,0.939187855
pou1f1,1.273832555,0.443117754,1.2229288,0.362341417,0.717096912,NA
wdr44,519.7713665,0.176506421,0.193942618,0.910096104,0.362771829,0.7539088
LOC107383490,3.674648308,1.889052371,1.17442625,1.608489568,0.107727999,NA
LOC107377605,1.115495793,-0.146509624,1.300498983,-0.11265647,0.910302914,NA
suz12,325.4561649,-0.0700416,0.234011071,-0.299308914,0.764704354,0.941252659
nkain1,2.679262441,-0.199791322,1.033345011,-0.193344256,0.846689369,NA
LOC107386615,260.8803714,-0.767344215,0.348855295,-2.199606045,0.027834858,0.295853814
LOC107395234,2.135152002,0.867913566,1.033818702,0.839522021,0.401176437,NA
LOC107385256,71.97817696,-1.454765559,0.614346027,-2.367990504,0.017884995,0.246873048
leng8,49.74758241,-0.176752979,0.444457736,-0.39768231,0.690864379,0.916390574
abhd14a,153.3044596,-0.550598547,0.355819534,-1.547409556,0.121764518,0.5309601
LOC107389364,2.885416842,0.1889793,1.229855295,0.153659785,0.877877995,NA
mos,1.167522154,-0.14648817,1.299278286,-0.112745801,0.910232089,NA
LOC107392144,14.47683461,-0.6823125,0.636555126,-1.071882816,0.28377267,0.695567786
tmc1,1.316081929,0.861867439,1.184081331,0.727878581,0.466687916,NA
LOC107390263,27.5765027,1.474925698,0.636645248,2.31671516,0.020519253,0.262340321
LOC107378871,11519.14066,0.028469862,0.241731552,0.117774702,0.906246175,0.980180396
scarb1,267.5051379,0.115729046,0.298869568,0.387222583,0.698591433,0.920665028
LOC107381174,44.79386153,-0.809444925,0.600015086,-1.349040956,0.177323811,0.598754975
LOC107387046,2.095374476,0.780618275,1.105849686,0.705899079,0.4802509,NA
stom,193.7390313,-0.797609349,0.406225623,-1.963463906,0.049592295,0.371725669
LOC107392087,117.5138493,0.722541549,0.409969653,1.76242691,0.077997195,0.445204464
LOC107397051,1338.269294,-0.568480056,0.315885988,-1.799636822,0.071918003,0.428212214
yeats4,297.1281182,-0.678729432,0.223809767,-3.032617577,0.002424426,0.101104725
LOC107379795,3501.885309,-0.12653944,0.316360499,-0.399984956,0.689167598,0.916127319
LOC107386646,84.36923056,0.574661179,0.309998861,1.853752551,0.06377457,0.411453684
ncstn,841.351232,-0.201984435,0.208913677,-0.966832036,0.333628007,0.736285589
LOC107394067,17.92615546,-0.963245152,0.627058461,-1.536132932,0.124505781,0.534422515
LOC107376214,81.48628787,-0.816440296,0.769367391,-1.06118391,0.28860633,0.699933202
