Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC107391082,51.49729611,1.450637456,0.525203263,2.762049586,0.005743975,0.077868633
LOC107381543,1.608213782,-0.384214408,1.173957606,-0.327281331,0.743455111,NA
LOC107376136,16.03831945,1.047100475,0.547757055,1.911614767,0.055925624,0.323588868
adamts18,1.616463981,-1.240290478,1.230391721,-1.008045207,0.31343276,NA
LOC107390876,1.390512818,-0.842876126,1.209715165,-0.696755857,0.485955596,NA
sirt3,182.9151541,-0.046393417,0.298463182,-0.155441004,0.876473661,0.971854641
LOC107372392,136.950149,-0.373273688,0.381598167,-0.978185222,0.327982724,0.736548842
nkrf,476.2069781,-0.147426518,0.404287904,-0.364657258,0.715367268,0.926107006
LOC107386825,1271.465637,1.411567734,1.160740223,1.216092719,0.223949604,0.636900461
LOC107393622,21.45029414,-1.738981763,1.124161899,-1.546913985,0.121883988,0.484056483
LOC107394644,336.6921928,-2.491319541,0.329781625,-7.554452269,4.21E-14,9.44E-12
LOC107378160,7113.634865,0.722031356,0.670696828,1.076539095,0.281686226,0.695206119
LOC107391998,5.786294317,-0.273101903,0.758007487,-0.360289189,0.718630883,0.9263078
LOC107375220,36.07497596,0.328248249,0.440768021,0.74471884,0.456441707,0.822424763
tmprss9,1.453949073,-0.279913762,1.309357059,-0.21377955,0.830718973,NA
cenpu,154.5055199,0.330405018,0.350220284,0.943420565,0.345465828,0.749373703
natd1,92.64573603,-0.153179015,0.42390598,-0.36135139,0.717836781,0.926107006
trim44,246.5515261,-0.162524901,0.272435892,-0.596562004,0.550799846,0.866540933
bnc2,22.77083983,-1.838252172,0.52179842,-3.522916323,0.000426826,0.010874253
prkcb,2.492828396,-1.043457501,0.967005052,-1.079061064,0.280560507,NA
LOC107373807,9.366523891,0.802992561,0.748509395,1.072788887,0.283365848,0.696541516
LOC107382207,19.97943782,-2.444806621,0.767740893,-3.184416309,0.001450462,0.028930934
LOC107379225,435.8930023,-1.839959931,0.721776976,-2.549208403,0.010796776,0.118912069
LOC107382169,1.274960853,0.698506273,1.207323435,0.578557703,0.562887652,NA
LOC107379793,1.565720618,-0.840917206,1.217229024,-0.69084551,0.489662632,NA
swsap1,162.5846549,0.182476644,0.4668307,0.390883985,0.695882992,0.920781824
LOC107395890,1.273832555,-0.279033904,1.291981553,-0.215973597,0.829008328,NA
LOC107396825,228.5212473,-0.409837125,0.27365454,-1.497644165,0.134225726,0.505219819
LOC107384298,341.3944711,0.52511465,0.368812373,1.423798896,0.154504695,0.543478925
samd13,122.8212465,0.463696772,0.360242881,1.287178168,0.198032195,0.605119229
mrps18b,1009.411494,0.227257467,0.217206324,1.04627463,0.295434255,0.708568882
LOC107374288,233.9018754,-0.301886209,0.377771521,-0.799123787,0.424218638,0.802458383
vwa2,2.044697973,-2.292078822,1.207819689,-1.897699501,0.057735678,NA
LOC107396358,1.828894613,-1.168809633,1.0860776,-1.076175067,0.281848968,NA
LOC107380494,1.958426684,1.6003352,1.178889605,1.35749369,0.174624397,NA
LOC107378203,223.805198,-0.197630567,0.366909853,-0.538635213,0.590138585,0.882637708
hmgxb4,175.5549621,0.2967955,0.246473917,1.204165958,0.228525441,0.641172961
LOC107396025,960.0569689,-1.480121276,0.759475874,-1.948872014,0.051310711,0.30925187
pclo,3.656018379,0.241408961,0.774212476,0.311812285,0.755183187,0.938345493
mapk8,4.259358685,-0.346893993,1.033305081,-0.335713043,0.737087269,0.932774155
znf804b,1.337606236,-0.280178772,1.314709246,-0.213110825,0.831240521,NA
LOC107385509,102.5714633,0.261213788,0.400961502,0.651468499,0.514744105,0.849948369
LOC107396143,6057.589876,-0.606616311,0.473026078,-1.282416213,0.19969668,0.607483535
LOC107387863,10.88038871,0.05009674,0.92619507,0.054088757,0.95686445,0.989520259
lin7c,599.3972535,-0.074134919,0.200824657,-0.369152472,0.71201408,0.925345487
csgr09h21orf2,151.6128321,-0.037638083,0.340626395,-0.110496671,0.91201549,0.981136694
nt5c2,1208.101481,1.170727631,0.308190018,3.798720149,0.000145445,0.004524622
LOC107395987,13.9775371,1.666365419,0.667875939,2.495022385,0.012594918,0.132228001
LOC107383346,20.83321653,0.814023362,0.805680718,1.010354777,0.312325346,0.725078952
LOC107391259,23.50221507,0.861632776,0.609144594,1.414496302,0.157216232,0.548123915
LOC107373018,2.388286317,1.24185477,1.015710989,1.222645795,0.221463508,NA
hao1,12935.27446,0.856893241,0.216177314,3.963844417,7.38E-05,0.002603948
LOC107379649,974.5897403,-0.102142571,0.307037364,-0.332671468,0.739382289,0.932961015
rsrc1,135.3042968,0.05613994,0.203889745,0.275344599,0.783051503,0.948446403
LOC107375596,1892.862588,0.282656912,0.195542864,1.445498477,0.14831792,0.534083566
rras,1012.322858,0.964969228,0.327836689,2.943444894,0.003245816,0.052227595
LOC107392034,5.871260776,-1.521417458,1.055283028,-1.441715083,0.149382767,0.535771687
LOC107386481,2178.174757,-0.182544245,0.370254801,-0.493023303,0.621996122,0.893148635
LOC107376820,115.7922201,-0.269478656,0.399230772,-0.674994703,0.49967913,0.843678379
LOC107384317,727.8223938,-0.024293297,0.135942921,-0.178702188,0.858171551,0.967687373
LOC107388590,47.58274635,-0.116114163,0.41362939,-0.280720291,0.778924944,0.946146019
trappc2l,410.8007123,0.118892504,0.249969033,0.47562893,0.634338761,0.896619762
twf2,3.917899376,-1.302225954,0.904943305,-1.439013854,0.150146597,0.53647299
LOC107391157,5.374345542,-0.001934904,1.030850133,-0.001876998,0.998502373,0.999404159
aff2,3.248231788,0.725868952,1.170508543,0.620131273,0.535171365,0.859126789
LOC107374383,4.224663989,0.818639134,0.751923905,1.088726038,0.276274716,0.691935489
LOC107391502,1830.502413,0.41769484,0.216468139,1.929590381,0.053657612,0.317537977
meox2,1.306387026,0.303476457,1.234540974,0.245821292,0.805820574,NA
parp6,3.252011849,0.953894924,1.025683308,0.930009211,0.352366315,0.75524713
csgr13h12orf75,1.939865375,-0.962858574,1.105838145,-0.870704794,0.38391536,NA
LOC107394769,1.115495793,-0.27946815,1.300499014,-0.214893012,0.829850733,NA
LOC107375418,23.53036507,-0.358859766,0.636266103,-0.564008933,0.572748053,0.87611314
LOC107373754,33.59894855,0.808887409,0.411923582,1.96368318,0.049566844,0.303075615
LOC107396201,1.176546649,-0.84274553,1.228388248,-0.686057956,0.492676562,NA
snta1,165.491355,0.557718795,1.040255502,0.536136357,0.591864314,0.883171252
LOC107376867,53.37718157,-1.084270042,0.483010695,-2.244815807,0.02477996,0.202301217
pgam5,456.8756321,0.496504174,0.195962565,2.533668473,0.011287547,0.122491295
LOC107394838,5.363147159,0.773579649,1.013370506,0.763372967,0.445240997,0.816475875
cdk1,140.4038291,-0.430586552,0.632964669,-0.680269489,0.49633384,0.841993412
LOC107395805,3.389096003,-1.183884206,1.095503851,-1.080675531,0.279841471,0.69432019
rp9,305.3737173,0.072426368,0.236888836,0.305739895,0.759802695,0.940104106
znf367,278.5683829,0.501338182,0.800870357,0.625991682,0.531320397,0.858557349
LOC107387680,1211.12078,-0.868850796,0.48948252,-1.775039476,0.075891369,0.381184788
LOC107373241,1.201594783,-0.279548009,1.302072849,-0.214694599,0.830005433,NA
zdhhc3,322.4785816,-0.223641312,0.291747261,-0.766558392,0.443344122,0.815537414
LOC107376523,23.36473293,-0.210455447,0.782185501,-0.269060787,0.787882905,0.950174879
LOC107391268,16.17211552,2.798299367,0.822879506,3.400618619,0.000672336,0.015769649
LOC107389723,13.04494104,-1.455848809,0.875994611,-1.661938087,0.096525189,0.434081829
znf536,2.116479841,0.723083355,1.239873595,0.583191188,0.559764603,NA
npy2r,2.195564207,1.682802268,1.17350046,1.434002223,0.151571628,NA
LOC107376958,3.933112574,-2.96980256,1.053751954,-2.818312744,0.004827676,0.06898014
LOC107378551,1.191259634,-0.27946861,1.300503712,-0.214892589,0.829851063,NA
LOC107384797,1.143786731,-0.278715647,1.285841466,-0.216757396,0.828397416,NA
LOC107391149,19.83085627,-1.523527857,0.888910783,-1.713926624,0.086542203,0.410547276
LOC107372787,143.7961676,0.739146295,0.685426808,1.078373776,0.280866985,0.69499489
alkbh5,1754.120666,0.332149291,0.229836359,1.445155554,0.148414197,0.534134473
LOC107378639,467.3820541,0.082949688,0.22280912,0.372290361,0.709676675,0.924749176
LOC107382877,1048.450473,0.794952823,0.316481407,2.511846845,0.01201012,0.127905974
LOC107396995,406.2408201,0.595166911,0.294793765,2.018926387,0.043494871,0.281993073
LOC107387634,5471.801058,1.7585418,0.509657769,3.450436564,0.000559681,0.013594874
uvssa,182.9011348,-0.460262446,0.351290498,-1.310204654,0.190126612,0.59396143
LOC107374174,133.0100966,-4.21169731,0.557039587,-7.560858169,4.00E-14,9.10E-12
LOC107372456,1.72147418,-1.543857506,1.218249139,-1.26727568,0.205056733,NA
LOC107374137,2.561967426,1.229101281,0.966156384,1.272155628,0.20331783,NA
LOC107379975,33.43210206,-0.095733214,0.784014639,-0.122106411,0.902814745,0.978407961
LOC107393353,9.019516885,0.277812327,0.921409851,0.301507876,0.763027245,0.94136024
ptch1,4.643085891,-0.887299085,1.116304395,-0.794854064,0.426698398,0.803890351
LOC107382249,622.4083386,0.161589818,0.334802638,0.482642009,0.629349945,0.895708583
gpr176,1.272622123,0.519064948,1.191054056,0.435803014,0.662979657,NA
LOC107392779,3.007855844,-0.638761873,0.899560249,-0.710082369,0.477653059,NA
LOC107376112,1.208978831,0.044228981,1.251276993,0.035347075,0.971802987,NA
LOC107394303,5.14718101,0.779564958,0.780339383,0.999007579,0.31779102,0.728822904
LOC107375979,1239.342631,-0.592247206,0.429360685,-1.379369903,0.167780734,0.562690138
eif3e,3392.198492,-0.180530634,0.179054967,-1.00824142,0.313338578,0.726228148
fam175b,465.1241359,-0.257060685,0.496439052,-0.517809153,0.604591432,0.886961118
r3hdm2,31.58070283,-0.564286804,0.426121552,-1.324239059,0.185423662,0.587218627
ralgapa1,45.07657021,-0.538505726,0.457501413,-1.177058062,0.239172333,0.651672671
LOC107377104,1.544588567,-0.589932773,1.275249662,-0.462601787,0.643649828,NA
LOC107378417,2.662579485,-0.171255849,0.953001599,-0.179701534,0.857386889,NA
dio1,1884.122915,-0.619975675,0.505265089,-1.2270305,0.219811128,0.630796394
LOC107374749,2596.4104,0.188400375,0.155165046,1.214193403,0.224673879,0.63730543
LOC107393519,365.6915704,0.033102674,0.311995109,0.106099979,0.915503028,0.982022101
LOC107386572,2.845223432,2.522635716,1.061791326,2.375830028,0.017509526,NA
LOC107389430,11.38276194,1.372246957,0.905722367,1.515085645,0.129750716,0.49780826
csgr14h11orf24,474.8899309,-0.39290893,0.282945039,-1.388640463,0.164942107,0.559226278
LOC107380316,53.34312963,-1.518790798,0.883573719,-1.718918031,0.085629299,0.408166323
hnf1a,1503.899936,0.267461561,0.307487214,0.869829862,0.38439339,0.776930727
LOC107381209,385.8420029,0.015082922,0.259567661,0.058107863,0.953662711,0.988799641
clnk,13.34724699,2.272309807,0.784765375,2.895527606,0.003785217,0.057662778
atg5,291.7228994,-0.123397451,0.247650693,-0.498272182,0.618292212,0.891275614
LOC107377276,520.5669239,1.243090752,0.399745283,3.109707117,0.001872729,0.034881552
rab38,1.305981477,-1.237915999,1.202614075,-1.029354325,0.303313204,NA
kcnh8,4.035931255,-1.429082809,1.121129957,-1.274680781,0.202422252,0.610953425
naa25,214.1655223,-0.161856917,0.393293033,-0.411542803,0.680674562,0.913680646
LOC107395726,293.4708559,0.189299694,0.497083363,0.38082082,0.703336209,0.923008545
LOC107373432,1.148211021,-0.27905117,1.292327198,-0.215929194,0.829042941,NA
LOC107384963,8.473964504,-0.867866616,0.98729819,-0.879031913,0.379383973,0.773904921
LOC107386565,190.1989537,0.170610183,0.471272311,0.362020385,0.717336797,0.926107006
tmem63b,61.61302772,-0.630061542,0.360778831,-1.74639277,0.080742725,0.395828616
LOC107373349,1.178846395,-0.279361508,1.29839417,-0.215159244,0.829643165,NA
ica1l,452.0790485,0.277169045,0.261804419,1.058687421,0.289742158,0.703135704
cmpk2,176.8202889,-0.282929748,0.658357236,-0.429751103,0.667376705,0.908694136
znf598,279.8903646,0.04556334,0.374661076,0.121612153,0.903206188,0.978508173
ttll10,3.681199839,2.551792639,1.017419284,2.508103276,0.012138118,0.128804977
LOC107397032,78.17804912,0.772693249,0.325286343,2.375424807,0.017528763,0.163331599
LOC107373944,239.4639188,-0.373534304,0.234870946,-1.590381062,0.111748936,0.464385316
ing3,544.0165049,0.203528275,0.218648758,0.930845787,0.351933341,0.755058136
LOC107389858,864.5760687,0.075932198,0.264880775,0.286665568,0.774368404,0.944752645
nfatc1,15.46903694,1.607789679,0.563996732,2.850707441,0.004362209,0.063926183
LOC107388321,1.844195589,-0.845459602,1.256507289,-0.672864861,0.501033269,NA
arhgap5,86.20712691,0.04473293,0.522261347,0.085652386,0.931742754,0.985158576
ptpn21,170.6551263,-0.417419713,0.501185101,-0.832865368,0.404920664,0.790048426
LOC107382360,78.43915754,-0.316587091,0.419533721,-0.754616555,0.450479088,0.818248896
klhl23,1.148211021,-0.27905117,1.292327198,-0.215929194,0.829042941,NA
LOC107377251,1.378474837,0.317901371,1.238655808,0.256650289,0.79744875,NA
rad23a,576.9658482,0.403059055,0.312596949,1.289388962,0.197262897,0.604292788
wfdc1,15.88220736,-1.423002943,0.649510515,-2.19088515,0.028460105,0.219186048
faap20,12.67807334,-0.916872507,0.932687646,-0.983043478,0.325586041,0.734845138
LOC107385845,10.16749254,0.898686491,0.80057697,1.122548517,0.261629291,0.676466986
hs6st1,129.3408976,-2.2814463,0.437995502,-5.208834997,1.90E-07,1.57E-05
meaf6,680.9699368,0.057673017,0.309692303,0.186226835,0.852266881,0.965448494
trnaa-ugc,2.782369102,-0.260679243,1.159108517,-0.224896322,0.82205993,NA
serpinc1,20201.07034,0.562317983,0.251423617,2.236536052,0.025316678,0.205024185
LOC107376688,334.9711256,0.290345876,0.298513356,0.972639482,0.330732513,0.73866991
LOC107384155,6.295382072,-0.189028008,0.81067673,-0.233173102,0.815626992,0.956904594
LOC107389704,776.2097557,-1.019604108,0.451277414,-2.25937323,0.023860178,0.197152227
hsd17b4,4804.271306,0.514870293,0.209904773,2.452875579,0.014171935,0.142248342
LOC107372895,369.2378087,-1.49289251,0.756475351,-1.973484671,0.048440369,0.298244663
LOC107374394,55.46695629,0.571889647,0.391762346,1.459787171,0.144348575,0.526989693
slc35a1,801.9062593,0.135431195,0.210372324,0.643769068,0.519725194,0.853320778
LOC107377299,904.7118749,0.320971312,0.292929942,1.095727226,0.273198164,0.688061624
mnt,192.9152403,-0.555110792,0.373479812,-1.486320744,0.137194302,0.51139991
LOC107381797,1.428488737,-0.658281292,1.126161993,-0.58453517,0.55886031,NA
clic4,1073.87821,0.679170514,0.311921659,2.177375292,0.029452578,0.223597471
hpcal1,254.8700711,1.083604662,0.340777653,3.179799653,0.001473769,0.029264136
LOC107387655,3.546612262,0.31660492,1.024720727,0.30896703,0.757346607,0.938931478
LOC107396253,86.29145345,-1.316837548,0.861289929,-1.528913208,0.126285961,0.493564617
LOC107376604,12.34060633,0.360812144,0.709355978,0.508647499,0.610999329,0.889142117
psma8,1615.895084,0.143751176,0.247397369,0.581053778,0.561204209,0.871821769
LOC107383434,4.443391656,-0.205946634,0.818220254,-0.251700729,0.801272394,0.954214075
csgr08h8orf88,146.7644043,0.062696161,0.335806966,0.18670298,0.851893519,0.965432042
LOC107380286,45.14422073,-0.103989909,0.58410962,-0.178031495,0.858698241,0.967987108
LOC107373224,27.28147201,-0.838685292,0.438798916,-1.911320339,0.055963427,0.323659221
rpe65,2.029506133,0.161653374,1.130030603,0.143052209,0.886248948,NA
maob,1410.457688,0.149273855,0.424342526,0.351776799,0.72500566,0.928169102
LOC107387186,86.83222802,1.821738911,0.485533951,3.75203198,0.000175407,0.005253916
LOC107397318,7.098216525,-0.426587277,0.817629882,-0.521736407,0.601853872,0.886533081
mid1,13.87160738,0.448985141,0.875466699,0.512852335,0.608054618,0.888652805
LOC107390307,97.71725215,0.397541277,0.388436578,1.023439344,0.306100165,0.719672252
LOC107385640,43.00001864,0.148504724,0.338408802,0.438832334,0.66078303,0.90654006
LOC107382584,74.05595775,-6.533934935,1.758937816,-3.714704907,0.000203441,0.006022396
LOC107374210,86.7726996,0.069197379,0.359318446,0.192579535,0.847288273,0.964196872
LOC107376612,91.48039187,-0.52129298,0.432659658,-1.204856911,0.228258545,0.640858348
dock10,13.7893346,-1.198985985,0.934885802,-1.282494592,0.199669201,0.607483535
tp53,425.2148632,-0.364019534,0.338019936,-1.076917353,0.28151719,0.695206119
LOC107394800,174.3985557,0.058813928,0.422293801,0.139272534,0.889234793,0.975439067
LOC107395870,4252.44674,0.194050236,0.207842546,0.933640583,0.350489324,0.754370007
LOC107396616,1.569723635,-1.802250219,1.146482386,-1.571982475,0.115954616,NA
mrpl57,365.5204689,0.252785059,0.270987641,0.93282874,0.3509084,0.754515307
LOC107395685,233.7299146,0.047285216,0.26714957,0.176999034,0.859509149,0.968081461
csgr10h18orf54,354.912886,-0.166685973,0.268940427,-0.619787714,0.535397558,0.859126789
LOC107378013,3.423989182,-1.237490456,1.260902013,-0.981432691,0.326379412,0.735491282
LOC107376022,1.178846395,-0.279361508,1.29839417,-0.215159244,0.829643165,NA
LOC107391101,3.153601719,0.132407306,1.099827601,0.120389147,0.904174889,NA
LOC107384443,5.593632074,-1.019763945,0.913526126,-1.116294231,0.26429621,0.678923223
LOC107389044,1.320600207,-0.84551158,1.226184967,-0.689546522,0.490479408,NA
LOC107376031,1149.724158,0.423138865,0.231593496,1.827075766,0.067688378,0.359584451
LOC107397082,487.1495633,0.356845668,0.241021843,1.480553229,0.138725667,0.514969812
LOC107385491,564.7830485,-0.166674195,0.49886344,-0.334107857,0.738298171,0.932961015
LOC107377564,6.258226435,0.872677727,0.828668593,1.053108243,0.292291385,0.705321109
LOC107372714,2312.887515,0.141875966,0.251471228,0.564183692,0.572629126,0.87611314
LOC107381323,29.31886769,-0.084110941,0.574527815,-0.146400119,0.883605533,0.974058675
slc35f2,62.23389044,0.105339101,0.42221499,0.249491619,0.802980523,0.954594431
smad7,213.8102287,0.914902308,0.377928006,2.420837549,0.015484796,0.151153544
LOC107372965,1063.963662,-0.23022717,0.319695499,-0.720145169,0.471435619,0.828246943
LOC107377838,4.852701579,-2.091009488,1.265404475,-1.65244357,NA,NA
LOC107372326,2.001041613,0.555450105,1.032010744,0.538221242,0.590424317,NA
LOC107381220,1.163893041,-0.279511208,1.301345319,-0.214786347,0.829933898,NA
esf1,579.7949335,-0.251793779,0.343883026,-0.732207641,0.464041841,0.824405363
actb,119973.7415,-0.127105532,0.323185841,-0.393289295,0.694105824,0.919940539
LOC107389804,10.10700801,-1.098739388,0.747505955,-1.469873758,0.141595948,0.52095025
galm,1546.849977,0.486175024,0.203782235,2.38575764,0.017043979,0.161067015
socs7,18.58184183,-0.972752353,0.607014054,-1.602520314,0.109040599,0.46013991
wnt9a,2.986065212,0.723014828,1.15497806,0.625998755,0.531315758,NA
pcsk1,15.10831154,-0.481341472,1.181137301,-0.407523725,0.683623373,0.915006767
8-Sep,3.26541424,-0.085767399,1.019441146,-0.084131781,0.932951657,0.985510473
lmo7,184.9905475,0.147282316,0.385028901,0.382522755,0.702073654,0.92298117
LOC107387398,23.5968594,0.597838683,0.49853179,1.199198718,0.230450686,0.642897725
sap130,214.9705264,-0.293086466,0.293290535,-0.999304208,0.317647348,0.728822904
kbtbd4,671.7639724,0.23341821,0.298897998,0.780929321,0.434844066,0.810358467
sqle,2443.198409,-1.28801957,0.628157391,-2.050472681,0.040318327,0.269579403
LOC107389920,1.176546649,-0.84274553,1.228388248,-0.686057956,0.492676562,NA
tacr3,120.2722759,0.882258475,0.334444824,2.637979161,0.008340171,0.099789411
LOC107383700,240.0095961,-0.199412103,0.245863814,-0.811067315,0.417327015,0.798067896
LOC107372632,5.563025318,-0.182297625,0.873150621,-0.208781418,0.834618878,0.961960087
LOC107383906,5.58423165,-0.071179312,0.82209353,-0.086582986,0.931002991,0.985158576
LOC107382721,1.123253907,-0.279373246,1.298629144,-0.215129352,0.82966647,NA
ldlr,1871.789119,0.37077152,0.425808381,0.870747352,0.383892118,0.776677948
sec13,5095.583942,-0.155994181,0.248914811,-0.626697061,0.53085783,0.85823532
LOC107389017,112.1852465,0.148345579,0.501217458,0.295970496,0.767252613,0.943026824
LOC107373602,13.18646076,0.025286386,0.567608897,0.044548961,0.964466826,0.991498064
LOC107383886,15.73236946,-1.567082739,0.940901292,-1.665512368,0.095810578,0.432513537
mylk,3.943182744,-1.617183972,1.090779297,-1.482595036,0.138182037,0.514001232
LOC107395250,1.148211021,-0.27905117,1.292327198,-0.215929194,0.829042941,NA
bin3,842.6196601,-0.005783995,0.267584034,-0.021615621,0.982754573,0.995328083
LOC107380372,22.40212612,-0.796209986,0.832940308,-0.955902816,0.339121336,0.743532858
LOC107383467,13.71772468,-1.142676238,0.963788922,-1.185608396,0.235776985,0.648534331
LOC107391814,38.35993965,1.85681286,0.881961453,2.10532201,0.035263287,0.248152231
LOC107397064,501.3205392,0.220835346,0.242966167,0.908913978,0.363395535,0.764562129
LOC107396533,3.653979186,0.044107022,1.42894108,0.030866929,NA,NA
cdpf1,85.24864656,-0.188543341,0.437203069,-0.431248897,0.666287404,0.908323002
LOC107379342,28.89227694,-2.156364559,0.895168088,-2.408893467,0.016000968,0.154284482
LOC107395180,1.175447255,-0.840798973,1.228379273,-0.684478314,0.493673179,NA
LOC107389240,5.82330982,2.304143279,0.827036092,2.786025061,0.005335875,0.074034217
LOC107390255,108.0721577,0.204662176,0.31381073,0.652183485,0.514282812,0.849931209
LOC107379574,3.182117279,1.054720399,0.969650574,1.087732455,0.276713236,NA
LOC107389477,64.8765162,-2.347573393,1.20343049,-1.950734515,0.051088635,0.308315499
LOC107377289,1.721045534,-1.548703325,1.183755641,-1.308296469,0.190772772,NA
LOC107386448,3938.318608,-0.489798948,0.239332592,-2.046520048,0.040705232,0.271245838
LOC107374089,4.827286103,0.324314896,0.777717612,0.417008553,0.676672152,0.912799589
nkx2-8,1.167522154,0.30806444,1.230498419,0.250357445,0.802310936,NA
LOC107384121,7953.793523,0.267572707,0.294602732,0.908249239,0.363746555,0.764702192
LOC107394455,1785.70899,-0.075387582,0.207080004,-0.364050516,0.715820287,0.926107006
metap1d,123.0339115,-0.264397614,0.398020835,-0.664280838,0.506510583,0.847386136
LOC107382357,43.26863117,-0.330966239,0.476200147,-0.695014988,0.487045909,0.836526351
mrpl43,326.8969542,0.429741988,0.239382387,1.79521139,0.072620026,0.373462387
LOC107393080,33.53925011,-0.52719443,0.518116316,-1.017521382,0.308905466,0.722766611
umps,494.1059042,-0.034863441,0.234434014,-0.148713237,0.881779916,0.973316146
LOC107377830,1.250435509,-0.27988961,1.308870927,-0.213840498,0.830671443,NA
LOC107387913,42.75449851,-0.816368154,0.76099593,-1.07276284,0.283377538,0.696541516
rpa2,711.1869483,0.513562749,0.50014385,1.026830078,0.304500483,0.71739659
LOC107379101,6.044881421,-1.201917434,1.211459444,-0.992123541,NA,NA
LOC107375885,9.362893682,-0.282549401,1.364839694,-0.207020211,0.835994074,0.962524961
LOC107384626,15.34064732,-0.565533202,0.674366218,-0.838614371,0.401685744,0.787037746
LOC107385408,1.234885352,-0.279703301,1.305150159,-0.214307372,0.830307369,NA
ctdp1,186.1384661,-0.342432288,0.374459997,-0.914469611,0.360470139,0.762023904
LOC107396801,1.897161037,-0.280342317,1.318010115,-0.212701187,0.83156004,NA
pea15,8.969080901,-0.361980351,0.765808228,-0.472677542,0.636443251,0.897336832
ttyh2,48.82874784,0.397397431,0.384775018,1.032804658,0.301695324,0.71576487
upb1,1731.898668,0.681123268,0.250129372,2.723083912,0.006467563,0.084263647
LOC107374364,42.33513949,-0.054794799,0.353329956,-0.155081102,0.87675738,0.971854641
LOC107389357,806.5151514,-0.323139151,0.188913947,-1.710509765,0.087171649,0.412084161
LOC107379577,2840.684614,0.253843046,0.268926176,0.943913489,0.345213858,0.749179828
mtmr3,116.3289942,-0.089233653,0.310711487,-0.287191354,0.773965806,0.944752645
chchd6,203.7155585,-0.309671539,0.247587997,-1.250753441,0.211024446,0.621162929
LOC107376798,99.68044212,0.082426807,0.415373567,0.198440185,0.84270068,0.963296612
hspb8,477.6222225,0.563236299,0.450909693,1.249111091,0.211624445,0.621553333
gramd1a,65.25383873,-0.048496636,0.575516927,-0.084266219,0.93284477,0.985475333
drg1,1454.784691,-0.14028948,0.246113423,-0.57001962,0.568664391,0.874527677
extl3,423.5260624,-0.943827136,0.448891831,-2.102571421,0.03550325,0.249131297
LOC107394775,10273.4419,0.710191828,0.296008708,2.399226136,0.016429765,0.157477074
LOC107394620,1.769788845,-0.842834436,1.215705713,-0.693288209,0.488128701,NA
LOC107393044,9.429412042,-1.125882705,0.727187008,-1.548271204,0.121557014,0.483285179
tarbp1,104.3955524,-1.728565704,0.426248222,-4.055303028,5.01E-05,0.001930065
LOC107383030,1.710660799,-0.047657023,1.096663797,-0.043456366,0.965337747,NA
LOC107376417,227.7292148,0.023626243,0.361935085,0.06527757,0.947953,0.988296144
LOC107385359,1.167522154,0.30806444,1.230498419,0.250357445,0.802310936,NA
thyn1,54.91733973,0.325710141,0.520560302,0.625691471,0.531517329,0.858706536
LOC107373304,2066.181274,-0.08969592,0.383505493,-0.233884317,0.815074789,0.956766884
nags,40.43397422,-1.213314895,0.709592286,-1.709876105,0.087288786,0.412105413
LOC107382796,126.0136308,-0.591000958,0.691105621,-0.855152874,0.392466522,0.781578066
LOC107386600,2.115729448,-0.268551421,1.197101213,-0.224334766,0.822496826,NA
LOC107397361,1.663223571,0.290764741,1.267201424,0.229454241,0.818515883,NA
LOC107394480,6.54602748,-0.522571806,0.775111518,-0.674189189,0.500191042,0.844140816
LOC107373292,27.78079472,-0.078291018,0.385345439,-0.203170999,0.83900138,0.962692122
wdr41,93.06455115,0.03732673,0.358775797,0.104039154,0.917138277,0.982701314
LOC107391610,1.191259634,-0.27946861,1.300503712,-0.214892589,0.829851063,NA
polr2i,250.6038291,-0.1057762,0.249612682,-0.42376132,0.671739889,0.910286276
fam13b,294.0031891,-1.003027699,0.338321377,-2.964718657,0.003029599,0.04974152
arl6ip1,6851.600757,0.356161539,0.255402011,1.39451345,0.163162611,0.556508365
psmg3,244.6517348,0.394994524,0.324903582,1.215728438,0.224088387,0.636988664
LOC107389221,1.81856538,-1.246357108,1.191644393,-1.045913626,0.295600913,NA
prepl,71.84757659,-0.473409962,0.472851749,-1.001180526,0.31673954,0.728670439
sec61g,3336.902055,-0.341467533,0.291871258,-1.169925177,0.242031081,0.655376134
LOC107395792,1.936107621,-0.840540804,1.254301075,-0.67012683,0.502776943,NA
traf3ip3,80.42810936,0.389805083,0.352616713,1.105464004,0.268958583,0.684144829
LOC107397336,166.2300834,0.549983512,0.36913887,1.489909509,0.136248031,0.509483101
LOC107391807,26.65691135,-0.112213102,0.591354955,-0.189755917,0.849500401,0.964671221
LOC107384508,13.68191216,1.135807944,0.647942127,1.752946593,0.079611175,0.392783904
LOC107393397,843.681792,0.4146924,0.267918262,1.54783178,0.121662803,0.483596687
naa10,363.9111302,-0.119628908,0.207311418,-0.577049297,0.563906154,0.87214862
nipal2,7.194656828,-1.5517281,0.840460498,-1.846283203,0.064851095,0.350591349
aspa,256.8493034,0.852642248,0.558268948,1.527296568,0.126687283,0.493690109
LOC107394891,1.139899192,-0.27922733,1.295763046,-0.215492587,0.829383291,NA
glipr2,96.93224463,-0.956524325,0.744371174,-1.285009897,0.198788826,0.606386282
LOC107382636,262.0222247,0.244272547,0.341275078,0.715764386,0.474136847,0.829355731
