Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ldlr,1871.789119,0.048443612,0.425608519,0.113821999,0.909378899,0.999054741
sec13,5095.583942,0.072953975,0.248859858,0.293152842,0.769405328,0.984918804
LOC107389017,112.1852465,0.334867146,0.498143663,0.672230062,0.501437246,0.963051255
LOC107373602,13.18646076,0.182169457,0.553572649,0.329079585,0.742095535,0.982840707
LOC107383886,15.73236946,-0.55893199,0.967003677,-0.578003996,0.563261421,0.967672915
mylk,3.943182744,2.122604506,1.060926274,2.000708774,0.045423783,0.600508619
LOC107395250,1.148211021,-0.105438852,1.292329826,-0.08158819,0.934974193,NA
bin3,842.6196601,0.094033313,0.267172541,0.35195725,0.724870323,0.981697321
LOC107380372,22.40212612,-0.481042196,0.841742111,-0.571484056,0.567671565,0.967672915
LOC107383467,13.71772468,-0.711437113,0.987351418,-0.720551062,0.471185773,0.960483437
LOC107391814,38.35993965,-0.339853279,0.863289406,-0.393672477,0.693822864,0.981697321
LOC107397064,501.3205392,0.089716968,0.241872682,0.37092642,0.710692336,0.981697321
LOC107396533,3.653979186,1.139601193,1.302916431,0.874654096,NA,NA
cdpf1,85.24864656,-0.115890503,0.436684074,-0.265387518,0.79071095,0.988221495
LOC107379342,28.89227694,-1.167195724,0.932322361,-1.25192291,0.210597956,0.869155023
LOC107395180,1.175447255,-0.10537908,1.294375453,-0.081413071,0.935113455,NA
LOC107389240,5.82330982,-0.883649215,0.709335069,-1.245743027,0.212858752,0.871688543
LOC107390255,108.0721577,0.173420146,0.309629083,0.560089977,0.575418066,0.968452343
LOC107379574,3.182117279,-0.454655526,0.898581935,-0.505970027,0.612877691,NA
LOC107389477,64.8765162,0.850305179,1.205632196,0.705277432,0.480637602,0.96123409
LOC107377289,1.721045534,0.99053556,1.194988802,0.828907818,0.407156571,NA
LOC107386448,3938.318608,-0.094342901,0.23937143,-0.394127656,0.693486794,0.981697321
LOC107374089,4.827286103,0.031701258,0.739102918,0.042891533,0.965787998,0.999497929
nkx2-8,1.167522154,-0.692707735,1.230501008,-0.562947719,0.573470485,NA
LOC107384121,7953.793523,-0.49704057,0.294588628,-1.687236107,0.091557961,0.73065066
LOC107394455,1785.70899,0.145237796,0.206820769,0.7022399,0.482529567,0.96123409
metap1d,123.0339115,-0.350772119,0.398861888,-0.879432531,0.3791668,0.945543528
LOC107382357,43.26863117,0.424471073,0.471606255,0.900053952,0.36809154,0.943814437
mrpl43,326.8969542,-0.12860934,0.237490688,-0.541534243,0.588139402,0.970172748
LOC107393080,33.53925011,0.623574924,0.512526964,1.216667546,0.223730732,0.876421941
umps,494.1059042,-0.166374939,0.234105987,-0.710682119,0.477281242,0.96123409
LOC107377830,1.250435509,0.860950851,1.208387248,0.712479259,0.476168051,NA
LOC107387913,42.75449851,-0.932798115,0.772542745,-1.207438838,0.227263186,0.877470497
rpa2,711.1869483,-0.307652808,0.499765595,-0.615594212,0.538162372,0.963058199
LOC107379101,6.044881421,-1.091146795,1.359168078,-0.802804902,NA,NA
LOC107375885,9.362893682,1.167801963,1.248634867,0.935262977,0.34965279,0.940136495
LOC107384626,15.34064732,-0.350395757,0.684010988,-0.512266269,0.608464669,0.973087028
LOC107385408,1.234885352,0.829620456,1.206768099,0.687472976,0.491784725,NA
ctdp1,186.1384661,0.697069449,0.372588266,1.870884064,0.061361152,0.657874891
LOC107396801,1.897161037,2.164025538,1.151388272,1.879492428,0.060177286,NA
pea15,8.969080901,0.101616036,0.762341796,0.133294588,0.893960407,0.998652337
ttyh2,48.82874784,-0.244819559,0.379013201,-0.645939398,0.518318603,0.963051255
upb1,1731.898668,-0.183137612,0.249702326,-0.733423734,0.463300028,0.957684192
LOC107374364,42.33513949,-0.005480292,0.349650088,-0.015673647,0.987494751,0.999497929
LOC107389357,806.5151514,-0.197145522,0.189060291,-1.042765359,0.297056979,0.914960054
LOC107379577,2840.684614,-0.111175599,0.268782596,-0.41362648,0.679147678,0.981697321
mtmr3,116.3289942,0.194880092,0.307988369,0.632751466,0.526895955,0.963051255
chchd6,203.7155585,0.697943449,0.244792758,2.851160529,0.004355997,0.246774894
LOC107376798,99.68044212,-0.139687247,0.413870926,-0.337514037,0.735729432,0.982446499
hspb8,477.6222225,-0.562932101,0.450529646,-1.249489585,0.211486061,0.870182117
gramd1a,65.25383873,-0.542969389,0.57665867,-0.941578472,0.346408496,0.938243503
drg1,1454.784691,-0.281505222,0.246123963,-1.143753817,0.252725748,0.88757677
extl3,423.5260624,-0.212504046,0.449859764,-0.472378424,0.636656702,0.9792619
LOC107394775,10273.4419,-1.003610063,0.296001116,-3.390561756,0.000697495,0.098158635
LOC107394620,1.769788845,1.800591183,1.124531791,1.601191889,0.109334425,NA
LOC107393044,9.429412042,0.528821656,0.73201551,0.722418649,0.470037125,0.959829699
tarbp1,104.3955524,0.49957694,0.429622833,1.162826791,0.244899785,0.886961395
LOC107383030,1.710660799,-0.305169329,1.09303334,-0.279194895,0.780095261,NA
LOC107376417,227.7292148,0.02152473,0.360800217,0.059658307,0.952427779,0.999497929
LOC107385359,1.167522154,-0.692707735,1.230501008,-0.562947719,0.573470485,NA
thyn1,54.91733973,-0.741754396,0.520676021,-1.424598726,0.154273229,0.817812061
LOC107373304,2066.181274,-0.232057786,0.383482252,-0.605133055,0.545090593,0.965685522
nags,40.43397422,-0.670250084,0.719140772,-0.932015135,0.351328704,0.940136495
LOC107382796,126.0136308,0.531558233,0.690451106,0.769870926,0.441376462,0.957684192
LOC107386600,2.115729448,0.852575444,1.122510105,0.759525853,0.447538055,NA
LOC107397361,1.663223571,0.679443373,1.135725573,0.598246081,0.549675748,NA
LOC107394480,6.54602748,-1.910718207,0.892241507,-2.141480967,0.032235272,0.538399361
LOC107373292,27.78079472,-0.449931425,0.388280704,-1.15877874,0.246546386,0.887144874
wdr41,93.06455115,-0.368193226,0.358358854,-1.027442805,0.304212004,0.917735096
LOC107391610,1.191259634,-0.105201568,1.3005064,-0.080892772,0.935527228,NA
polr2i,250.6038291,-0.155611224,0.249169753,-0.624518917,0.532286851,0.963051255
fam13b,294.0031891,0.875274165,0.337862281,2.590624094,0.009580207,0.356134671
arl6ip1,6851.600757,-0.346708882,0.25535581,-1.357748163,0.174543608,0.846555598
psmg3,244.6517348,-0.268186183,0.323595163,-0.828770679,0.407234182,0.951546301
LOC107389221,1.81856538,1.414083752,1.15529037,1.224007218,0.220949505,NA
prepl,71.84757659,0.515209994,0.470654112,1.094667998,0.273662114,0.904033381
sec61g,3336.902055,0.045106148,0.291846007,0.154554618,0.877172449,0.99821504
LOC107395792,1.936107621,-0.104684766,1.318852842,-0.079375623,0.936733857,NA
traf3ip3,80.42810936,-0.840243042,0.353006178,-2.380250245,0.017300885,0.446549177
LOC107397336,166.2300834,-0.073625463,0.366286686,-0.20100502,0.840694649,0.995674824
LOC107391807,26.65691135,0.517666097,0.582910391,0.888071485,0.3745023,0.945135121
LOC107384508,13.68191216,-0.050020796,0.609260367,-0.082100854,0.934566514,0.999054741
LOC107393397,843.681792,0.175693568,0.267109632,0.657758264,0.510693477,0.963051255
naa10,363.9111302,0.022863768,0.206563784,0.110686239,0.911865159,0.999054741
nipal2,7.194656828,1.781466016,0.825025523,2.159285945,0.03082799,0.535968443
aspa,256.8493034,-0.395975346,0.557076288,-0.71080991,0.477202039,0.96123409
LOC107394891,1.139899192,0.442402159,1.231004138,0.359383161,0.71930847,NA
glipr2,96.93224463,-1.538771319,0.752793409,-2.044081817,0.040945465,0.581705367
LOC107382636,262.0222247,0.064385274,0.339851444,0.18945123,0.849739176,0.996270833
klb,4.947716538,3.17777518,1.092477405,2.90877886,0.003628434,0.233961436
LOC107394983,76.95928925,-0.324858323,0.422951561,-0.768074534,0.442442905,0.957684192
atp5s,409.2243657,-0.160121155,0.201688027,-0.793905109,0.427250675,0.955165855
LOC107390705,4.157891238,-0.345788867,1.210167822,-0.285736293,0.775080105,0.985585141
LOC107375264,733.6579883,-0.79681412,0.305550837,-2.607795573,0.009112736,0.348611009
LOC107378642,415.7280181,-0.067172278,0.221059073,-0.303865739,0.761230181,0.984567327
LOC107390226,939.668307,0.269951503,0.391037048,0.690347639,0.489975596,0.963051255
LOC107390974,1.478585005,-0.687751513,1.248886416,-0.550691803,0.581844964,NA
snrpf,691.9128304,0.111827849,0.339900099,0.329002108,0.742154095,0.982840707
ccdc137,484.6849829,-0.077369812,0.196480825,-0.393777925,0.693745004,0.981697321
usp46,571.9685031,-0.389133284,0.450168926,-0.864416136,0.387359332,0.946380249
acadm,7010.877904,-0.005743134,0.205730097,-0.027915866,0.977729254,0.999497929
eva1c,15.26111158,-0.261433981,0.584422104,-0.447337599,0.654631323,0.979840021
LOC107396554,1471.404484,0.093902588,0.302426178,0.310497553,0.75618262,0.984567327
LOC107382878,1.258879201,0.875526427,1.179378394,0.742362614,0.457867665,NA
LOC107392101,24.24461298,-0.333070848,0.650765115,-0.511814233,0.608781028,0.973087028
LOC107383080,242.1176131,0.398795818,0.284749001,1.400517005,0.161358555,0.827632693
LOC107385940,1.689768617,0.443235708,1.214898128,0.364833641,0.715235592,NA
LOC107388924,4.349291767,0.335845846,1.017527191,0.330060807,0.741354017,0.982840707
LOC107389295,62.42374206,-0.945421403,0.414498342,-2.280881024,0.022555488,0.498132238
LOC107387917,216.1396402,-0.360058601,0.313297043,-1.149256304,0.25045031,0.887144874
tmco4,394.5510356,0.143671223,0.264637205,0.542898809,0.587199476,0.970022462
LOC107389113,7.806926102,1.840506384,0.748373026,2.459343563,0.013919134,0.408632603
fbxl15,217.0027018,-0.616483309,0.252963713,-2.437042457,0.014807941,0.417870764
lipe,68.62307925,-0.058609342,0.434471564,-0.134897992,0.892692527,0.998652337
ddias,127.2607822,-0.464286856,0.385046336,-1.205794763,0.227896635,0.877470497
LOC107384985,8.46443102,0.016186726,0.611824308,0.026456494,0.978893234,0.999497929
LOC107376697,3.888411163,-1.594550174,1.087955821,-1.465638717,0.142746738,0.808944414
ppp1r14d,9.37405592,1.197852807,0.882077597,1.357990285,0.174466767,0.846517321
mkks,11.88749516,0.309499043,0.648695306,0.47711004,0.633283766,0.978826866
gnl3l,506.1095549,-0.176636344,0.26023406,-0.678759512,0.497290251,0.963051255
slc25a33,2254.689737,0.100646761,0.440999524,0.228224194,0.819471953,0.993584236
LOC107378951,146.4775824,-0.284083777,0.315290283,-0.901022939,0.367576123,0.943814437
pgr,9.826682445,1.127120789,0.711800362,1.583478808,0.113312373,0.768357553
nfkbie,597.4390465,-0.207832717,0.384453829,-0.540592135,0.58878874,0.970172748
pik3ip1,343.7435218,-0.650532684,0.569599703,-1.14208747,0.253417663,0.888254338
socs6,275.9318731,0.056900752,0.28759877,0.197847688,0.843164234,0.995674824
smarce1,89.10856419,-0.147688641,0.373296411,-0.395633702,0.692375271,0.981697321
wbscr22,460.4737107,0.161156757,0.368024406,0.437896929,0.661461002,0.981217215
LOC107379040,50.21160503,-0.076220459,0.525603941,-0.145015006,0.884699024,0.99821504
LOC107374242,620.091649,-0.16442599,0.25560477,-0.643282165,0.520041027,0.963051255
LOC107393183,858.7584346,-0.101285607,0.345265453,-0.293355752,0.769250243,0.984918804
tmem68,573.3936894,-0.316940615,0.221784755,-1.429045992,0.152991015,0.817812061
tmem256,1089.42259,-0.504486427,0.309748478,-1.628697033,0.103377171,0.750304428
cfap74,1.175447255,-0.10537908,1.294375453,-0.081413071,0.935113455,NA
LOC107385490,1.201594783,-0.105156517,1.302075549,-0.080760688,0.935632273,NA
LOC107385634,382.7383454,-0.298672563,0.520814942,-0.573471572,0.566325442,0.967672915
rhebl1,967.3604729,-0.27417139,0.421357733,-0.650685554,0.51524949,0.963051255
LOC107397092,14.17450218,-0.336158025,0.724745608,-0.463828993,0.642770269,0.979345588
LOC107394699,107.0200371,-0.422813342,0.663310618,-0.637428876,0.523845524,0.963051255
bbs7,19.90626613,-0.699011845,0.624229362,-1.119799689,0.262799132,0.893910264
LOC107373903,589.1371314,-0.081351691,0.510550051,-0.159341264,0.873400012,0.99821504
arhgap17,200.6780258,0.321730576,0.333222524,0.965512692,0.334288082,0.933737117
rev3l,76.80533458,0.696470169,0.368549347,1.889760963,0.058789937,0.649579397
pphln1,181.5262846,-0.133753876,0.296346676,-0.451342588,0.651742655,0.979345588
LOC107397156,1.178846395,-0.105262379,1.298396843,-0.081071037,0.935385459,NA
LOC107374495,7.588101132,0.442430421,0.8623646,0.513043348,0.607920999,0.973087028
klf12,425.6777625,-0.009536676,0.485559009,-0.019640611,0.984330067,0.999497929
LOC107384971,3.039055161,0.386976893,1.082998278,0.357319953,0.720852295,NA
LOC107397260,197.0896759,0.092165597,0.539010768,0.17099027,0.864231416,0.998020901
LOC107385018,392.1920891,-0.231028341,0.298038033,-0.775163957,0.438242783,0.957684192
LOC107374071,1.139899192,0.442402159,1.231004138,0.359383161,0.71930847,NA
LOC107393308,3941.768912,-0.822243106,0.347959212,-2.363044516,0.018125492,0.453999595
taf5l,395.3856839,-0.1925079,0.297219569,-0.647695914,0.517181648,0.963051255
msgn1,6.409073361,-1.209021552,1.105331126,-1.093809379,0.27403859,0.904033381
chd8,53.58182951,0.554997894,0.468348478,1.185010563,0.23601327,0.880855398
LOC107374743,5.741898432,1.066609336,0.795069785,1.341529204,0.179748694,0.847385286
pigh,400.2122427,-0.020896302,0.270869866,-0.077145169,0.938508061,0.999054741
LOC107377688,2334.906427,0.044603862,0.32397665,0.137676162,0.89049636,0.998652337
LOC107396513,171.1526669,0.319981254,0.436653871,0.73280297,0.463678609,0.957684192
numb,302.6420458,0.358363165,0.290470868,1.233731864,0.217302836,0.875332551
tstd3,181.7809116,-0.147381253,0.284040941,-0.518873275,0.603849116,0.973087028
LOC107395817,29.19351961,-1.554573602,0.900453015,-1.726435002,0.084269183,0.710475421
eogt,34.9390768,-0.314450448,0.482514604,-0.651691049,0.514600498,0.963051255
LOC107376324,22.00452301,0.36381005,0.406658459,0.894632934,0.370983341,0.943814437
LOC107387296,5258.730155,0.033748846,0.204488628,0.16504021,0.868912333,0.99821504
sys1,261.4662063,0.081846147,0.226357015,0.361579898,0.717665988,0.981697321
LOC107375330,46.34860216,-0.751958007,0.573533306,-1.311097366,0.18982487,0.851032788
gpm6b,204.203621,0.080230247,0.332782216,0.241089345,0.80948587,0.991843346
LOC107396879,2.62691434,0.08238895,0.917873998,0.089760632,0.928477433,NA
LOC107393296,316.5770792,0.113488249,0.265334785,0.427717191,0.668857032,0.981697321
LOC107379385,32.58136222,0.431345701,0.417049946,1.034278279,0.301006088,0.915669598
LOC107374047,2.005717449,0.485382777,1.080838796,0.449079713,0.653374154,NA
LOC107395331,2.491340673,-0.989299202,1.005009378,-0.98436813,0.324934542,NA
LOC107388535,3.640297108,-1.638054243,1.046185469,-1.565739815,0.117409541,0.771124967
fastk,476.7633278,0.302154373,0.33741665,0.89549337,0.370523408,0.943814437
LOC107392106,1.685042317,-1.444778133,1.141229975,-1.265983337,0.205519048,NA
LOC107396146,10.694765,0.511481861,0.71884838,0.711529546,0.476756149,0.96123409
LOC107379614,179.5872048,-0.157118309,0.33838476,-0.464318515,0.642419561,0.979345588
LOC107392090,44.06498758,-0.685409731,0.553743785,-1.237774129,0.215799824,0.873843908
hhatl,1.290131276,-1.109234055,1.208667797,-0.917732778,0.358758783,NA
LOC107396323,401.9569865,-0.010597183,0.292679233,-0.036207499,0.971116907,0.999497929
LOC107373971,38.7452824,-1.294009905,0.698793167,-1.85177813,0.064057689,0.66815938
sorcs2,6.125145798,-0.366553843,0.715262237,-0.51247476,0.608318781,0.973087028
LOC107386276,1.470760551,0.102733969,1.141735064,0.089980568,0.928302657,NA
LOC107375142,3.055213438,0.209994229,1.098975905,0.191081741,0.848461553,NA
LOC107379844,3.787066883,-0.393137523,1.291445866,-0.304416572,0.760810544,0.984567327
rreb1,26.18617591,0.382729325,0.434826959,0.880187662,0.378757656,0.945543528
ppp4c,2591.675167,-0.388154145,0.289635647,-1.340146316,0.180197781,0.847385286
pou2f2,2.937667477,0.62718065,1.073232276,0.58438482,0.558961438,NA
LOC107378288,2107.42553,0.004654998,0.244020206,0.019076282,0.984780252,0.999497929
LOC107387973,101.0359817,-0.410393208,0.736930764,-0.556895204,0.577599032,0.968452343
dnajb6,1085.544116,-0.557714978,0.401755133,-1.388196272,0.165077287,0.833427614
fam107b,210.4022256,-0.118929879,0.492440189,-0.241511317,0.809158846,0.991830071
LOC107376124,84.88888805,0.665385656,0.344859671,1.929438877,0.053676401,0.634526631
bhlhe22,2.370155632,-0.081158584,0.983192992,-0.082545934,0.934212593,NA
tmem72,1.892163785,-0.167578477,1.101503943,-0.152136066,0.879079619,NA
LOC107394257,880.2958046,-0.322499057,0.374474512,-0.861204293,0.389125536,0.946380249
LOC107397158,6.434168751,0.318279949,0.699420718,0.455062227,0.649064472,0.979345588
mdc1,92.48147392,-0.400622344,0.328136996,-1.220899654,0.222124015,0.876421941
LOC107373697,1.148211021,-0.105438852,1.292329826,-0.08158819,0.934974193,NA
LOC107377954,1.401576455,-0.105073954,1.304965081,-0.080518595,0.935824808,NA
LOC107373039,1.163893041,0.494886167,1.231761939,0.401770952,0.687852602,NA
LOC107389392,82.10897401,-0.0614637,0.295717373,-0.207846092,0.835349142,0.995674824
tubgcp5,426.5341852,0.079634893,0.381962343,0.20848886,0.83484728,0.995674824
alkbh3,279.7581717,-0.250329676,0.251298056,-0.996146488,0.319178975,0.928577083
LOC107395105,4274.315698,0.354574081,0.531359469,0.667296063,0.504583041,0.963051255
nutf2,2038.555788,-0.219485119,0.256330954,-0.856256786,0.391855758,0.946380249
LOC107393667,176.7000901,-0.044839277,0.358837401,-0.124957088,0.900557523,0.999054741
thbs4,3.228420543,-1.253633827,1.185866323,-1.057145989,0.290444965,0.912699796
LOC107392322,99.03977317,-0.289046728,0.371656586,-0.777725296,0.436730976,0.957684192
LOC107382587,1.457955062,0.563903872,1.079230984,0.522505265,0.601318581,NA
pim3,1393.398885,0.535302197,0.565342798,0.946863034,0.343708577,0.937419285
dhcr7,3745.416928,-0.475231654,0.289500357,-1.641558092,0.100681619,0.745733694
LOC107377897,430.7981946,0.069979718,0.308855524,0.226577517,0.820752276,0.993623577
LOC107378135,2028.554301,-0.192633279,0.304865512,-0.631863137,0.527476313,0.963051255
LOC107374493,2.570423892,-0.336935904,0.983731663,-0.342507938,0.731968671,NA
LOC107373387,29.1513505,1.266182899,0.694327022,1.823611727,0.068210792,0.678707511
LOC107393645,64.62173739,-0.071385581,0.417668555,-0.170914426,0.864291053,0.998020901
zbtb24,179.2306661,0.009907374,0.236064361,0.041968951,0.96652345,0.999497929
LOC107386411,104.2601125,-0.263668595,0.697533636,-0.378001263,0.705429656,0.981697321
dennd5a,570.4616862,0.369631264,0.325029124,1.137225057,0.255444215,0.889301088
LOC107377156,40.41280415,0.761667989,0.591810297,1.287013748,0.198089496,0.856124289
fam213b,131.5484031,-0.034677326,0.403226364,-0.085999649,0.931466696,0.999054741
LOC107378552,22.11535453,0.363932015,0.576547461,0.631226463,0.527892461,0.963051255
glis1,23.44664976,-1.260535749,0.631240026,-1.996919866,0.045833889,0.602912846
pdp1,330.7025728,-0.227123859,0.240331232,-0.945045126,0.344635838,0.937419285
mamdc2,2.463232399,-0.776198509,1.022185661,-0.759351787,0.447642146,NA
pex10,325.0622441,0.018834399,0.189578794,0.099348659,0.920861445,0.999054741
LOC107374799,42.63952193,-0.27414045,0.430637757,-0.636591765,0.52439079,0.963051255
LOC107380665,1.191259634,-0.105201568,1.3005064,-0.080892772,0.935527228,NA
bhlha15,325.907456,-0.216804902,0.779602736,-0.278096641,0.780938174,0.986806733
fam126b,64.17190162,0.332223173,0.430703244,0.771350525,0.440499192,0.957684192
rps29,782.70075,0.493484375,0.290446701,1.699053126,0.089309174,0.723165331
sptan1,605.4198005,0.751470824,0.30867625,2.434495122,0.014912581,0.419064793
LOC107380844,882.6663435,-0.115618457,0.305065679,-0.378995295,0.704691358,0.981697321
LOC107396884,1.472694323,-0.386404095,1.161262825,-0.332744739,0.739326975,NA
eif4b,3199.420118,-0.161937725,0.189801432,-0.853195484,0.393550907,0.946380249
LOC107378378,4886.107425,-1.318173945,0.423750786,-3.110729203,0.00186626,0.170240516
LOC107381857,1.654556031,1.227524055,1.131266204,1.085088594,0.277882419,NA
gatad2b,57.59116623,-0.125336007,0.56035299,-0.223673308,0.823011517,0.994117181
LOC107386429,7.9184852,0.244951888,0.901432361,0.271736293,0.785824793,0.987057627
mks1,50.35640467,-0.393745549,0.388172327,-1.014357598,0.310412149,0.924303649
kif20a,83.38575268,-0.865417818,0.737247313,-1.173850081,0.24045508,0.883678649
shh,1.523214671,-0.679099708,1.208778886,-0.561806394,0.574247935,NA
aldh5a1,948.2393415,-0.330097119,0.250887116,-1.315719694,0.188268142,0.850685401
LOC107382393,2.82844769,-1.346121495,1.079265228,-1.247257356,0.212303148,NA
LOC107379410,1.663772842,-0.112039757,1.162636773,-0.096366947,0.923229142,NA
LOC107379055,2748.726407,-0.538225273,0.440985001,-1.220506983,0.222272744,0.876421941
phyhd1,7577.512787,-0.159284946,0.311954152,-0.510603704,0.609628582,0.973087028
trove2,60.78944173,0.455007254,0.377898955,1.204044752,0.228572282,0.877470497
adck2,75.58557426,0.483969677,0.420869296,1.149928685,0.250173245,0.887144874
agxt2,5921.24769,0.319179325,0.285276002,1.118843935,0.263206725,0.894050108
LOC107391150,152.1895913,-0.56864776,0.348667692,-1.630916123,0.102908019,0.749857329
LOC107385208,17.80815323,-0.548608697,0.678541734,-0.808511356,0.418796272,0.952443862
LOC107394988,17.81866054,-0.015355306,0.488967949,-0.031403503,0.974947748,0.999497929
LOC107373632,4.876322232,0.248739694,0.984868546,0.252561314,0.800607228,0.990859142
rbbp8,35.5032182,-0.587941288,0.512726836,-1.146694977,0.251507707,0.887144874
nek3,63.80631315,-0.810892466,0.415879868,-1.949823804,0.051197123,0.625441535
ptgir,108.2467969,-0.962245304,0.638678998,-1.506618046,0.131908589,0.795341591
qser1,77.31131605,0.355822109,0.341332451,1.042450279,0.297202966,0.914960054
hspd1,246.2866065,0.637022767,0.715513722,0.890301259,0.373304145,0.944418477
LOC107382399,157.0562215,0.50437764,0.381706211,1.321376559,0.186375838,0.850685401
tac1,1.397855611,-0.105849997,1.278502909,-0.082792144,0.934016816,NA
LOC107394860,143.0880215,-1.210892293,0.647217078,-1.870921416,0.061355974,0.657874891
LOC107394528,76.76039115,0.248776818,0.744161308,0.334304963,0.738149446,0.982840707
rps6kb1,591.7710723,-0.456151659,0.298042945,-1.530489709,0.125895559,0.786551715
pdzrn4,1.580979405,0.537508482,1.249638383,0.43013122,0.667100191,NA
parp16,1512.718378,-0.027631387,0.236693796,-0.116738959,0.907066917,0.999054741
LOC107376262,1191.342269,-0.149108646,0.276094582,-0.540063644,0.589153142,0.970203132
ttc24,1.545948333,-1.432251302,1.199436678,-1.194103305,0.232437561,NA
crem,2.735564724,2.038767751,0.906941292,2.247960005,0.02457874,NA
chd2,1386.993394,0.054363454,0.256724924,0.211757601,0.832296148,0.995638312
thoc1,696.0915454,0.125750506,0.208271082,0.603782845,0.545988026,0.966020723
LOC107374802,6.605312633,0.831335368,0.734135511,1.132400429,0.257466124,0.890563409
LOC107377865,24.08503634,-0.401800266,0.364764341,-1.101533844,0.270664383,0.899964916
LOC107374034,4.376788452,0.977022778,0.915490007,1.067212936,0.285875692,0.911973284
LOC107372791,28.81753859,0.557768,0.42488882,1.312738706,0.18927101,0.851032788
LOC107394692,2.717616797,0.274546293,1.108332887,0.247711041,0.804357988,NA
LOC107379946,3735.49335,0.039700101,0.292106786,0.135909547,0.891892788,0.998652337
LOC107384460,3.710952617,-0.146333977,1.183811449,-0.123612571,0.901622038,0.999054741
ube3b,126.5086264,-0.03357172,0.343543894,-0.097721778,0.922153222,0.999054741
psme4,1043.320944,0.494129273,0.445527569,1.109087984,0.267392228,0.898008287
mettl18,186.6422308,0.104290851,0.286848892,0.363574182,0.716176009,0.981697321
LOC107378226,106.8106173,0.615502453,0.550589878,1.117896421,0.263611234,0.894270978
LOC107394475,30.34638423,-0.239636299,0.462619474,-0.517998729,0.604459156,0.973087028
eif2d,608.1787874,-0.177015658,0.282595068,-0.626393304,0.531057001,0.963051255
vangl1,119.0348077,0.439673089,0.489746923,0.897755695,0.369315809,0.943814437
LOC107386066,7.324698566,0.879175085,1.098474428,0.800360084,0.423502201,0.954056705
ankrd50,149.4373369,0.318924313,0.345428374,0.923271906,0.355865525,0.940136495
LOC107385449,6.145640708,-1.020665552,0.844271009,-1.208931186,0.226689284,0.877462209
LOC107377133,174.946128,0.352334855,0.586884739,0.600347618,0.54827459,0.966786498
ninj2,1.438714488,-0.10587721,1.2776021,-0.082871819,0.933953462,NA
LOC107374673,75.45875303,0.077103676,0.389072385,0.198173088,0.842909642,0.995674824
entpd3,34.26742217,-4.306447467,1.396561082,-3.083608389,0.002045066,0.17996766
actr2,2434.691917,0.007049528,0.179525435,0.039267575,0.968677058,0.999497929
LOC107377205,2564.898568,-0.483563657,0.191010803,-2.531603709,0.011354223,0.38276253
LOC107380401,409.0863805,0.381754824,0.723924415,0.527340722,0.597957,0.972119773
tmem229b,1.383543403,-1.094316663,1.168622881,-0.936415572,0.349059264,NA
atp5g3,14801.67921,0.181398684,0.243337249,0.745462047,0.455992447,0.957684192
LOC107394134,12702.18209,0.237928121,0.176594942,1.347309941,0.177880432,0.847236203
scap,290.3680457,0.836730795,0.41367871,2.022658585,0.04310836,0.587425947
LOC107391696,3.507676551,-1.113712721,1.055630381,-1.055021474,0.291415504,0.912699796
LOC107390568,2.226498321,1.402919039,1.095484591,1.280637858,0.200320896,NA
haus7,158.5571784,0.00475104,0.443567125,0.010710984,0.991454035,0.999497929
rangrf,162.0271681,-0.458279292,0.473086472,-0.968700901,0.332694443,0.933737117
LOC107394413,2.888000277,0.126937924,0.963440854,0.131754766,0.895178266,NA
LOC107383386,152.794538,-0.537335548,0.368613059,-1.457722493,0.144917049,0.809096686
LOC107393420,247.8396557,-0.141426306,0.300798526,-0.470169545,0.638233891,0.9792619
orc2,88.87105069,-0.52699127,0.465604357,-1.131843511,0.257700231,0.890563409
LOC107374293,1.738556188,0.336624532,1.096679221,0.306948947,0.758882232,NA
LOC107374846,1.767993935,-0.03859146,1.151910567,-0.033502132,0.973274166,NA
LOC107374623,122.5520446,0.082937161,0.303438016,0.273324887,0.784603486,0.986990063
pik3c2g,11.46207955,1.818924421,0.852220627,2.134335127,0.032815358,0.54120565
LOC107396782,21.84697575,0.325726374,0.620443727,0.52498939,0.599590566,0.972284126
LOC107373394,2419.524174,-2.241859123,0.735429416,-3.048367489,0.002300884,0.189074748
avl9,53.69557405,-0.641527829,0.36542186,-1.755581422,0.079159907,0.698179021
LOC107392895,223.271553,0.033929293,0.225333266,0.15057383,0.880311907,0.99821504
chd4,227.5698854,0.755757036,0.283041428,2.670128683,0.007582218,0.317664708
LOC107377437,45.28425195,-0.160623332,0.485488218,-0.330849084,0.740758483,0.982840707
LOC107388783,23.68166002,-0.753686702,0.379957068,-1.983610167,0.047299315,0.612645327
unc79,3.219354412,1.511157851,0.987033892,1.53100908,0.125767148,0.786551715
ddx20,290.5980219,0.016649415,0.350341098,0.047523442,0.962096047,0.999497929
dhx29,222.50066,0.249164934,0.446674404,0.557822279,0.576965748,0.968452343
LOC107393679,109.5931807,-1.07307051,0.498100792,-2.154324041,0.031214769,0.53635312
ccdc96,4.110920906,-1.633842842,0.848751553,-1.924995407,0.054229933,0.634777763
trappc1,379.6644183,-0.137950469,0.326097854,-0.423033967,0.672270479,0.981697321
LOC107379430,4.570385007,-0.193917784,0.90867443,-0.21340733,0.831009264,0.995550551
