Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC107381066,1.869543376,1.571495296,1.125330196,1.396474832,0.162571554,NA
cabin1,110.4856031,-0.077840292,0.344274901,-0.226099235,0.82112424,0.93406545
LOC107379995,2.798597703,-0.332049706,1.110532348,-0.299000481,0.764939678,0.912004853
LOC107387620,148.3140484,0.772729403,0.3244589,2.381594105,0.017237886,0.106898425
gstz1,5383.627259,0.872183785,0.198298211,4.398344185,1.09E-05,0.000332547
plbd1,89.09861919,0.311649774,0.686221398,0.45415339,0.649718428,0.855669624
kctd5,6.301193124,-1.989932151,0.87123066,-2.284047432,0.022368744,0.127610697
LOC107395771,1.465546675,-0.238258578,1.325556776,-0.179742266,0.857354911,NA
mpdz,71.87497758,0.468464866,0.342687655,1.367031636,0.17161539,0.45568488
LOC107382684,80.88276232,-0.131451044,0.278513986,-0.471972866,0.636946157,0.848995556
acp6,365.3891598,-0.273715375,0.408582469,-0.669914634,0.502912211,0.772577118
LOC107390487,561.1416562,0.467061906,0.243057878,1.921607769,0.05465513,0.229769554
LOC107386520,2.490774565,-0.456435796,1.015772337,-0.449348519,0.653180262,NA
lrrc39,19.04615118,1.169520553,0.779612692,1.500130211,0.133580677,0.395994393
lig1,110.9641787,-0.543925082,0.733708406,-0.741336855,0.458489221,0.742808939
mia,3.742452208,0.969095665,0.921067104,1.052144475,0.29273327,0.600266732
LOC107396686,159.2895959,0.195870721,0.459370804,0.426389138,0.669824315,0.866788275
LOC107380337,7.726766228,3.457758025,0.958683901,3.606775936,0.000310025,0.005230415
cetn2,397.3369598,0.376054237,0.335523078,1.120799914,0.262373041,0.56780826
ccno,3.924811466,-0.195850259,1.014207764,-0.193106645,0.846875449,0.944548528
LOC107392335,72.472619,-0.237531561,0.310002092,-0.76622567,0.443542037,0.733184026
osgin2,4.349120562,0.605533005,0.865276744,0.699814261,0.484043307,0.760545721
LOC107378870,2.798209889,0.639531681,1.137337048,0.562306206,0.573907411,0.814848416
LOC107381951,1.168241796,-0.238109305,1.288640689,-0.18477556,0.853405078,NA
mpped1,1.899001311,-0.775481445,1.079809785,-0.718164862,0.472655641,NA
rasl10a,1.186078554,0.402174647,1.232653964,0.326267273,0.744222147,NA
mylip,82.90888658,0.049323998,0.345925936,0.142585428,0.886617606,0.958519778
LOC107372657,44.04689023,-0.937445345,0.681699051,-1.375160114,0.169081811,0.451515566
LOC107373808,18.06325778,-0.050688534,0.54440185,-0.093108673,0.925817228,0.973952005
LOC107373645,2.20193006,-1.010451406,1.143328729,-0.883780299,0.376814823,NA
colec11,6.883331684,1.91431189,0.872296447,2.194565731,0.028194764,0.149276852
LOC107391213,30.30404664,-0.68075132,0.78923018,-0.862551049,0.388384354,0.688655677
lrrc20,2.079845391,-0.827589841,1.217017795,-0.680014577,0.496495231,NA
LOC107386964,35.6745098,-0.570857617,0.439084379,-1.300109145,0.193563564,0.486721555
LOC107393766,1.761615812,-1.65609175,1.202441172,-1.377274655,0.168427348,NA
LOC107395843,3.580806558,0.328437118,1.035949633,0.317039659,0.75121351,0.905351271
lamp2,1864.507826,0.075177019,0.178899503,0.420219273,0.674325277,0.869032575
LOC107376082,6.078637502,-0.891038448,1.045853201,-0.851972769,0.394229206,0.693297007
rorb,1.723538157,0.781506674,1.166479983,0.669970069,0.502876871,NA
rhpn1,1.795769125,-0.281339965,1.145377731,-0.245630728,0.805968101,NA
alpk1,86.8775594,-0.469661506,0.496152725,-0.946606723,0.343839217,0.650886414
LOC107380866,35.95105501,-1.950933427,0.993863221,-1.962979799,0.049648521,0.215989546
lyar,760.2224342,-0.560042591,0.468807935,-1.19460988,0.232239487,0.534150821
LOC107376879,1.434020805,-0.238167471,1.302245664,-0.182889817,0.854884473,NA
LOC107385547,1.714679753,-1.59681263,1.179000166,-1.354378631,0.175615612,NA
c1qtnf7,1.921934865,0.696800739,1.204222936,0.578631014,0.562838173,NA
LOC107379868,85.26471828,-0.375983547,1.07386377,-0.350122201,0.72624699,0.894031695
LOC107394774,159.211694,-0.149211145,0.2856615,-0.522335508,0.60143675,0.829599782
arhgap4,508.5011857,0.125126315,0.4121773,0.303574008,0.761452456,0.910093454
LOC107396041,7.092651017,-0.67829063,0.906133376,-0.748554956,0.45412549,0.739905865
LOC107386292,408.6220777,2.003408045,0.364008665,5.503737235,3.72E-08,2.46E-06
smpdl3b,2.672763692,1.03827198,1.044021904,0.994492526,0.319983142,NA
pdzd8,127.1011007,0.531457958,0.396999424,1.338686975,0.180672598,0.469349961
cfdp1,291.7674234,-0.028676025,0.215571059,-0.133023539,0.894174764,0.961727811
gtf2a2,354.2805853,-0.252695325,0.215396477,-1.173163691,0.240730169,0.543734942
LOC107376087,9.509250433,-0.569901763,0.574404197,-0.992161557,0.321118722,0.629216777
nup133,391.5344618,-0.227026318,0.328477114,-0.691148052,0.489472505,0.764522189
map3k7cl,1.22044544,0.063663607,1.254818398,0.050735316,0.959536435,NA
LOC107393880,1.497986341,0.310690876,1.217933193,0.255096813,0.798648326,NA
recql4,33.88438778,0.251083405,0.86412778,0.29056282,0.771385699,0.914708487
LOC107373222,742.7698621,0.462327729,0.234024311,1.975554276,0.048205282,0.212131374
marveld1,82.8993637,-0.096715928,0.395204989,-0.244723448,0.806670571,0.928141101
mtmr14,665.5619363,0.285043828,0.273300407,1.042968913,0.296962691,0.603828569
hecw2,25.30390373,0.0601431,0.513047982,0.117227047,0.906680134,0.967740338
LOC107396829,1.176546649,-0.238135115,1.294565383,-0.183949855,0.854052793,NA
bpnt1,510.2068763,0.104024802,0.271830842,0.382682117,0.701955475,0.883155448
LOC107375008,7.730315502,-0.430349582,0.760501869,-0.565875773,0.571478232,0.81320068
LOC107390628,2.582536727,-0.908778175,1.066661898,-0.851983348,0.394223334,NA
snrpa1,708.260762,-0.309830261,0.268750065,-1.152856506,0.248969287,0.553366599
fahd1,712.9263676,0.14356623,0.228254776,0.628973607,0.529366335,0.78898338
LOC107374810,1278.577299,1.080635156,0.451263693,2.394686684,0.016634573,0.104296132
cbx6,87.85890396,0.382005236,0.40732762,0.937832884,0.348330299,0.654379811
LOC107376208,1071.192436,-1.022836582,0.452580444,-2.260010559,0.023820596,0.132795751
LOC107390704,114.6734502,-0.772558783,0.49063384,-1.574613733,0.115345631,0.361343034
col6a2,393.5479734,0.63064775,0.39714241,1.587963749,0.112294537,0.356899026
LOC107374806,164.5600484,-1.83349457,0.718959714,-2.550204878,0.010765963,0.077136258
pdxdc1,345.0979238,-1.129718019,0.325796154,-3.467560944,0.000525205,0.008046348
LOC107397179,4.077221164,-0.31236293,0.993605338,-0.314373241,0.753237577,0.906281362
cit,10.19466691,-0.897150488,1.059295936,-0.846930926,0.397033623,0.696073035
LOC107385549,2.009850411,0.275480514,1.178601313,0.233735115,0.815190625,NA
LOC107374465,1.446224086,1.178563006,1.173004086,1.004739045,0.315022522,NA
banp,386.0389663,0.606220684,0.35890736,1.689072866,0.091205467,0.314202113
slc9a3r1,5609.5893,0.862524286,0.20685219,4.169761434,3.05E-05,0.000790353
LOC107393747,33.73574123,-0.603596505,0.545036172,-1.10744302,0.268102435,0.574756909
nsdhl,1868.767361,0.188437168,0.514083713,0.366549578,0.713955025,0.888288332
atg4c,348.02574,0.319743123,0.24163005,1.323275493,0.185743779,0.476622575
LOC107385943,1.218977784,0.064247751,1.2435886,0.051663187,0.95879707,NA
nrsn1,1.102424987,-0.238143623,1.296557128,-0.183673837,0.854269335,NA
LOC107391559,4.002356205,-0.47184272,0.805246275,-0.585960761,0.557901884,0.804869329
LOC107385569,201.0488621,0.396652672,0.318076852,1.247034074,0.212385004,0.511062842
LOC107379900,7.592736988,-0.632701356,0.73776715,-0.857589492,0.391119179,0.690700389
LOC107388706,325.4196932,-0.008462568,0.260973921,-0.032426873,0.974131632,0.990762483
igfbp4,1241.00689,1.219898562,0.364803923,3.343984219,0.000825844,0.011498538
snx19,78.35220238,-0.507939146,0.427235285,-1.188897929,0.234479835,0.536956482
rpp40,308.1802092,0.084704808,0.297001585,0.285199852,0.775491034,0.916119694
strada,514.5193653,-0.190472606,0.331230595,-0.575045327,0.565260642,0.809373351
LOC107390064,1.775172981,0.306945542,1.264852325,0.242673026,0.808258705,NA
LOC107378397,1.224047277,0.361802539,1.22595138,0.29511981,0.767902357,NA
LOC107378500,3033.447462,0.396263449,0.257842903,1.536840625,0.124332342,0.37836239
fzd9,555.7381597,0.90171719,0.465458819,1.937265241,0.052712929,0.224672524
LOC107386046,18.04438357,-2.54468584,1.03966202,-2.447608734,0.014380773,0.094297596
LOC107396674,2.595168716,-0.310228838,1.117157847,-0.277694722,0.781246712,NA
LOC107380901,1.167522154,-0.238155124,1.299280964,-0.183297632,0.854564492,NA
csgr02h10orf76,713.7560582,-0.004106706,0.223785004,-0.018351123,0.985358744,0.99543914
LOC107373445,33.52568592,-0.977096605,0.51142777,-1.910527083,0.056065383,0.233220697
LOC107384913,3675.577769,0.415633174,0.205847193,2.019134527,0.043473239,0.198857961
plekha2,304.0196952,1.267704211,0.410731534,3.086454547,0.002025589,0.022538245
LOC107380732,18.54304214,0.564607734,0.702384865,0.803843822,0.421487177,0.715807273
chrac1,251.3892602,-0.556022721,0.246699518,-2.253846001,0.024205858,0.134296316
ust,10.84163898,0.219368844,0.711567734,0.308289476,0.757862073,0.908261456
LOC107389644,1.186078554,0.402174647,1.232653964,0.326267273,0.744222147,NA
LOC107377690,7.366423112,-0.6477475,0.954908105,-0.678334906,0.497559371,0.76909007
LOC107374099,45.24796493,-0.166112398,0.346416826,-0.479515964,0.631571614,0.845850684
ghitm,1723.363689,-0.765574839,0.323116549,-2.369345801,0.017819584,0.109275005
chrnd,4.772186343,-0.02861853,0.677425668,-0.042246008,0.966302587,0.987534087
donson,52.71352613,-0.41188565,0.761355507,-0.540989914,0.588514535,0.823253418
LOC107372587,3.265900126,-0.132101121,1.128240527,-0.117085956,0.906791938,0.967740338
cenpo,513.7199964,-1.029018386,0.286912129,-3.586528001,0.00033511,0.00560161
grk6,64.91116965,-0.234384955,0.518518942,-0.452027757,0.651248986,0.856546803
dmc1,10.25471178,-1.090208558,0.939912348,-1.159904496,0.246087692,0.549643351
LOC107372600,21.44681863,-0.104648885,1.551856045,-0.06743466,0.946235677,0.98053917
map2k4,518.0966695,0.182451378,0.243759223,0.748490152,0.454164563,0.739905865
LOC107380828,1614.112897,0.186397534,0.247222373,0.753967095,0.45086898,0.73784467
LOC107383368,1.679441347,0.410617684,1.036460363,0.39617307,0.691977356,NA
LOC107380073,266.7961978,-3.772612083,1.149384852,-3.28228798,0.001029684,0.013656464
lgr4,1198.146172,-0.274066102,0.313922836,-0.873036526,0.382643169,0.684583141
LOC107373633,10.46136463,0.846970135,0.728442717,1.162713437,0.244945788,0.54850389
LOC107389549,199.4713317,-0.402126532,0.467312348,-0.860509109,0.389508465,0.68960039
LOC107386415,1.618074232,-1.430726556,1.198639693,-1.19362521,0.232624608,NA
LOC107386961,6.55384148,0.823674064,0.852892449,0.965742006,0.334173295,0.642438308
LOC107392096,279.1274779,-0.477936021,0.439107889,-1.088425037,0.276407513,0.583855442
kat6a,90.48825166,-0.13528806,0.283041735,-0.477979192,0.632665015,0.846493919
LOC107382658,131.5763033,-0.891233436,0.499201144,-1.785319296,0.074209541,0.277388882
LOC107384796,2.769913876,0.732052103,0.980889755,0.746314353,0.455477543,0.740716634
mphosph8,365.6379321,0.067381785,0.257781534,0.261391045,0.793790962,0.922526493
LOC107375032,3.457729884,1.718543473,1.029101677,1.669945266,0.094930193,0.322155013
aadat,579.108203,0.120229454,0.252047709,0.477010701,0.633354502,0.84670445
spint1,214.4718153,0.227200233,0.402720605,0.564163418,0.572642921,0.814220352
LOC107386560,1190.726446,-0.499215285,0.310781918,-1.606320239,0.108203566,0.348221535
LOC107395803,1.201594783,-0.864315787,1.230078647,-0.702650834,0.482273375,NA
LOC107374208,654.9658125,1.320307479,0.393351708,3.356557124,0.000789194,0.011134781
mad2l2,211.1856076,-0.33516479,0.40761953,-0.822249096,0.410935141,0.708263648
LOC107396123,145.3587259,0.193097909,0.314992728,0.613023388,0.539860875,0.794424353
mrpl54,882.217077,-0.335860254,0.251818423,-1.333739806,0.182289144,0.471822472
csgr12h10orf2,343.4977758,-0.263761956,0.525953036,-0.501493361,0.616023949,0.837914547
ccm2l,21.02213911,0.581856153,0.407237352,1.428788764,0.153064956,0.426955826
LOC107373031,3.945611746,0.236418206,0.802373332,0.294648633,0.768262307,0.913628255
LOC107389092,125.0090446,-2.144606728,0.781032298,-2.745861771,0.006035219,0.050815534
naaa,390.379412,-0.955778527,0.296755531,-3.220760619,0.001278509,0.015965984
LOC107384827,5.861466649,1.116489481,0.781072957,1.429430467,0.152880547,0.426703462
LOC107389677,84.00567017,-0.087149576,0.36276279,-0.240238464,0.810145396,0.929616126
LOC107377610,564.020023,-0.355998163,0.315933254,-1.126814475,0.259820929,0.565143505
creb3l2,400.76804,-0.885349474,0.349509732,-2.533118232,0.011305281,0.079959892
LOC107384512,3.692886759,-0.024575273,1.051776632,-0.023365487,0.981358735,0.993940257
usp20,48.66209293,-0.912109431,0.582402385,-1.566115549,0.117321569,0.365254484
LOC107396418,1081.880201,-0.409277414,0.36721617,-1.114540828,0.265047239,0.571239921
adam15,204.004623,0.740176022,0.336800241,2.197670702,0.027972581,0.148527701
LOC107377288,69.22799905,-1.878430389,1.385840054,-1.3554453,0.175275725,0.461091635
LOC107391828,3.54201117,-0.07693708,0.966873724,-0.079573039,0.936576839,0.977467736
LOC107384344,2.156778995,0.199299503,1.193679712,0.166962294,0.867399718,NA
LOC107374869,326.8380473,0.293677752,0.307704943,0.954413501,0.339874375,0.647668316
LOC107380371,1.201594783,-0.864315787,1.230078647,-0.702650834,0.482273375,NA
LOC107372511,1.577183269,-0.061124555,1.063167934,-0.05749285,0.954152601,NA
cacul1,440.6276694,0.419560701,0.257500982,1.629355731,0.103237735,0.338658537
LOC107395621,340.265112,0.499984956,0.234391044,2.133123119,0.032914628,0.165236427
LOC107374455,247.4596016,0.071624165,0.347439506,0.206148591,0.836674844,0.940275971
LOC107385642,587.6073156,0.40782803,0.242750637,1.680028674,0.092951737,0.318726752
LOC107382319,77.67724432,-0.482328663,0.318966283,-1.512161909,0.130492678,0.390371774
LOC107395152,138.7174658,1.538759058,0.473288981,3.251204062,0.001149173,0.014840427
LOC107380820,3629.158858,-1.208494307,0.440630723,-2.742646491,0.006094626,0.051196814
LOC107393723,1.728813909,-0.238131696,1.293757693,-0.184062052,0.853964776,NA
gbas,232.8740421,0.485116949,0.25750954,1.883879526,0.059581273,0.242298956
LOC107374854,527.3686315,0.088924018,0.258735593,0.343686839,0.73108181,0.895916671
narfl,535.4519143,-0.135381417,0.222709277,-0.607884049,0.543264379,0.796571479
LOC107383093,2.572406949,1.50784278,1.243471675,1.21260726,0.225280012,NA
LOC107381923,11.84501631,-1.400247249,0.709788451,-1.972767021,0.048522112,0.212906732
LOC107395462,39.13856215,-0.144780347,0.442534032,-0.327162064,0.743545312,0.901643694
rbm22,296.6104414,-0.00272215,0.233735371,-0.011646292,0.990707814,0.997053754
LOC107385852,785.5358835,0.301506119,0.1754194,1.718772949,0.085655723,0.303355003
LOC107383421,3.010180367,-0.446098802,0.995243165,-0.448230963,0.653986519,0.858076367
LOC107384128,1.5818136,0.996747803,1.192444503,0.835886116,0.403218974,NA
avpi1,100.0091963,1.003583916,0.413902325,2.424687799,0.015321556,0.0983025
csgr06h14orf166,686.0513399,-0.470084257,0.232045441,-2.02582845,0.042782367,0.196599802
tp63,3.803234157,-0.137527065,0.891438448,-0.154275447,0.877392556,0.955310567
rpl34,2480.244221,-0.201029683,0.296514569,-0.677975736,0.497787078,0.769180305
LOC107378438,3.240115543,1.031056099,1.130896677,0.911715561,0.36191847,0.66566035
fbxo43,4.909703075,0.017691605,0.823076995,0.021494471,0.982851214,0.994675647
plat,34.13148328,0.8542869,0.63457415,1.346236528,0.178226248,0.46541692
dcdc2c,1.159936942,-0.238148655,1.297744257,-0.183509696,0.854398111,NA
LOC107376759,1.934205319,-0.353905368,1.056799646,-0.334884071,0.737712538,NA
LOC107382364,1.804628317,1.928755205,1.079826432,1.786171507,0.074071493,NA
ppp1r11,568.2575284,-0.091006176,0.271903585,-0.33470017,0.737851273,0.899178916
LOC107395865,37.43622307,-0.458391941,0.465045636,-0.985692383,0.324284088,0.632337143
chpf,30.75704971,-0.702723346,0.673964268,-1.042671518,0.297100454,0.603891662
LOC107393428,2868.393989,-4.291558941,0.705374152,-6.084088751,1.17E-09,9.86E-08
LOC107377991,498.4230427,0.845520037,0.285115956,2.965530407,0.003021615,0.030232786
LOC107386055,26.91874499,2.722656204,0.511222681,5.32577349,1.01E-07,5.78E-06
nfx1,466.6806339,0.448405207,0.257062397,1.744343833,0.081099153,0.293083687
LOC107386685,1.618461057,0.696202896,1.209438863,0.575641248,0.564857695,NA
rab11fip3,149.8967871,0.57518794,0.618932521,0.929322537,0.352721959,0.658139042
LOC107395666,8.63764,-0.2793045,0.816197165,-0.342202242,0.732198698,0.896679007
LOC107373687,30.83858443,0.661695071,0.503483012,1.314235148,0.188767084,0.48039309
gja3,9.328818997,1.375991211,0.993397906,1.385136009,0.166010883,0.446347699
sqstm1,976.2662106,0.131003323,0.465958809,0.281147863,0.778596991,0.917094991
pym1,251.5351066,-0.332465739,0.282251685,-1.177905239,0.238834386,0.541707751
LOC107376529,1.838758052,0.698425923,1.190517702,0.586657319,0.557433878,NA
phf2,103.0061952,0.528309924,0.38805187,1.36144151,0.173374206,0.458566754
LOC107391124,1449.622469,0.19778238,0.56422976,0.350535179,0.725937094,0.894031695
LOC107393909,7.046122759,0.27542892,0.752077263,0.366224234,0.71419776,0.888398362
caap1,139.5273485,-0.085103158,0.293454133,-0.290004972,0.771812434,0.914975504
kcnip2,2.249092177,-1.26179829,1.153848439,-1.093556352,0.274149601,NA
use1,130.7401077,-0.456065845,0.346389452,-1.316627402,0.187963549,0.479138284
LOC107372948,2.441707216,1.753157247,1.062316408,1.650315511,0.098878421,NA
LOC107396620,99.818327,-0.152070101,0.370669824,-0.410257569,0.681617014,0.872488985
LOC107393767,88.55197826,-0.231045344,0.620366647,-0.372433537,0.709570088,0.887064771
tmem199,443.0111071,-0.719444435,0.377556819,-1.905526266,0.056711696,0.235112805
LOC107389248,63.02942543,0.392197957,0.38674958,1.014087609,0.31054095,0.619196806
grina,2453.819485,-0.582949092,0.251133616,-2.321270653,0.020272241,0.119593059
armc1,817.7485558,-0.289330325,0.275020945,-1.052030145,0.292785719,0.600306536
cpsf6,462.8497222,0.240339601,0.237669011,1.011236594,0.311903205,0.620766703
LOC107390874,3.424536696,0.824406655,0.88392934,0.932661263,0.350994891,0.656805065
gnas,201.631736,0.534710859,0.377721738,1.415621092,0.156886472,0.431847781
shbg,16328.56748,0.819817194,0.261253914,3.138009227,0.001700995,0.01971115
LOC107389755,132.1818142,0.353997335,0.321313123,1.101720751,0.270583093,0.578033053
LOC107395789,3178.529619,-1.033849408,0.282014626,-3.665942524,0.000246429,0.004301268
LOC107373665,91.45122318,-0.73803869,0.598109273,-1.233952931,0.217220444,0.516065532
kiz,4.873416385,1.549052348,0.76899919,2.014374487,0.043970231,0.200285559
vti1b,395.3818931,0.150621368,0.274273702,0.549164455,0.582892596,0.81981256
LOC107385799,51.58207327,-0.155787236,0.358069812,-0.435075034,0.663507965,0.862370509
csgr15h20orf24,2825.552508,-0.53742242,0.57108086,-0.941061867,0.346673156,0.653049989
sik3,101.9777037,0.092756933,0.437414202,0.212057432,0.832062229,0.938510257
LOC107393312,422.4229318,-1.698010295,1.058455376,-1.604234183,0.108662443,0.349220403
ripk4,143.9535529,0.372079863,0.366373566,1.015575078,0.309831777,0.618438251
LOC107378066,1.251509009,-1.142121314,1.202318886,-0.949932108,0.342146751,NA
rnf150,20.3901312,0.675816748,0.458981924,1.472425629,0.140905976,0.407620059
LOC107395681,61.4521635,-1.272299366,0.625723844,-2.03332409,0.042019791,0.194498293
LOC107384028,9.607969133,-0.73231247,0.883950704,-0.82845397,0.407413453,0.704896111
LOC107397151,287.3964519,3.637059763,0.471941844,7.706584632,1.29E-14,2.19E-12
nup54,949.8237558,-0.459383851,0.254126213,-1.807699591,0.070653268,0.269761489
LOC107395574,5.806642008,1.001710654,0.800691757,1.251056533,0.210913852,0.509276372
ikzf2,1.689841119,0.733513874,1.127523584,0.650553021,0.515335065,NA
glb1,392.494477,-0.765180916,0.530677532,-1.441894314,0.14933219,0.421264695
LOC107375807,1.675484383,-0.577741791,1.093086478,-0.528541706,0.597123408,NA
LOC107394186,143.6272831,-0.226679293,0.357859811,-0.633430426,0.526452601,0.78765619
boll,5.716363833,2.957194689,1.0568042,2.798242748,0.005138148,0.044743314
LOC107375461,5850.787381,0.779986106,0.23864878,3.268343152,0.001081791,0.014151293
LOC107388100,20.56676762,0.632914567,0.571363335,1.107726953,0.267979755,0.574756909
LOC107389471,9.570760516,1.958143822,0.849984642,2.303740239,0.02123723,0.123009392
LOC107384439,1.207164275,0.558720863,1.198597975,0.466145342,0.64111147,NA
LOC107381299,51.98047004,0.782849757,0.679552269,1.152008156,0.249317722,0.553599292
bmp5,3.310548499,1.698522626,0.969116083,1.752651365,0.079661869,0.290420577
cnksr2,1.305981477,-0.23816943,1.30272024,-0.182824695,0.854935572,NA
LOC107377335,261.6280752,-1.081921219,0.333937743,-3.239889001,0.001195762,0.015140768
mgat5b,1.159936942,-0.238148655,1.297744257,-0.183509696,0.854398111,NA
LOC107372669,1.29685512,-0.238121589,1.29143893,-0.184384708,0.853711666,NA
LOC107395509,30.04153355,1.751655368,0.471409074,3.71578628,0.000202573,0.003649437
LOC107375098,52.58997592,-0.106248483,0.580496872,-0.183030241,0.85477429,0.948177695
LOC107378032,7.546872891,0.211475406,0.924164892,0.228828651,0.819002097,0.933053364
LOC107394670,197.5789765,-0.1226779,0.33200435,-0.369506905,0.711749927,0.887847793
LOC107378582,2.871124362,0.862646999,1.23339019,0.69941127,0.484295047,0.760545721
LOC107383861,327.1247471,0.022911161,0.477325814,0.047998998,0.961717041,0.985750473
LOC107391054,634.3238362,0.314832118,0.229136863,1.373991572,0.169444299,0.451869954
ubr1,681.9543545,-0.329159145,0.307214993,-1.071429299,0.283976445,0.592473533
LOC107381262,3.109178529,0.236205604,1.064778874,0.221835359,0.824442052,0.935730657
LOC107393408,1.178846395,-0.827610441,1.22970664,-0.673014534,0.500938045,NA
apbb1ip,76.14004637,-0.386499993,0.386077698,-1.001093807,0.316781459,0.624959585
LOC107375210,90.3759593,0.220340724,0.439378666,0.501482527,0.616031572,0.837914547
LOC107376349,216.8980999,-0.25347161,0.261672585,-0.968659406,0.332715153,0.640813476
LOC107385899,1.178846395,-0.827610441,1.22970664,-0.673014534,0.500938045,NA
LOC107395478,294.5082475,0.277047326,0.349858183,0.791884654,0.428427936,0.720923837
LOC107388220,1260.248456,0.758408532,0.327660121,2.314619579,0.02063376,0.12090146
ubr3,209.0787536,-0.556250276,0.444502049,-1.251400924,0.21078824,0.509243761
LOC107394422,177.7803263,-0.123096578,0.420142361,-0.292987782,0.769531491,0.914072433
LOC107377669,114.4457398,0.174623506,0.363002596,0.481053048,0.630478797,0.845570683
mvd,1106.548126,0.272353282,0.546854967,0.498035674,0.618458898,0.839265706
LOC107396793,31.07585256,-0.072603082,0.744493174,-0.097520145,0.922313337,0.972687523
LOC107397326,2.450809226,-0.803547007,1.127013596,-0.712987855,0.475853272,NA
fam172a,281.6670845,-0.202611347,0.33094362,-0.612223154,0.540390124,0.794537025
LOC107380809,222.2346303,0.330378707,0.247947177,1.332456012,0.182710387,0.47257619
srpx,55.94234597,-0.027312449,0.398994083,-0.068453267,0.94542482,0.980455034
LOC107384469,12.24065459,0.717645718,0.84694637,0.847333129,0.396809466,0.696073035
LOC107380741,132.4412269,-1.185556676,0.353992071,-3.349105172,0.00081073,0.011357723
LOC107393623,24.16662526,1.642366843,0.869576803,1.888696705,0.05893248,0.240521826
LOC107377173,19.68470309,0.149021014,0.510613738,0.291846855,0.770403718,0.91449163
npb,3.799567239,-1.182865861,0.921085128,-1.284209053,0.199068818,0.494617515
tmsb4x,7441.515599,-0.318846153,0.399517747,-0.79807757,0.424825477,0.718120654
mapre3,197.4845409,-0.724811842,0.331852732,-2.184137036,0.02895218,0.15162758
pcnx3,32.4097734,-0.470994124,0.475178436,-0.991194228,0.321590748,0.62986999
mrpl42,186.4774066,0.017891791,0.280033625,0.06389158,0.949056557,0.981480409
LOC107374023,3.529198151,-1.01908009,1.012708305,-1.006291827,0.314275211,0.622454702
LOC107375984,11.55312003,0.902096615,0.70869315,1.272901558,0.203052976,0.500033181
ostc,16443.12697,-1.526790158,0.253016187,-6.034357635,1.60E-09,1.30E-07
LOC107374306,3.579909417,2.080439537,0.983956723,2.114360814,0.034484462,0.170592071
LOC107383999,196.9852856,-0.186527193,0.342349171,-0.544844879,0.58586021,0.821062862
sidt2,1784.363017,0.11437169,0.190955538,0.598944086,0.549210171,0.79952848
gtpbp4,2119.453124,0.097922157,0.34561357,0.283328449,0.776925071,0.916254205
LOC107392724,4.522978364,-0.503040128,0.973678,-0.516639103,0.605408114,0.832017298
LOC107384630,1.118086333,-0.573822006,1.255797657,-0.456938268,0.647715417,NA
cflar,212.4578754,0.92249972,0.475828843,1.938721735,0.052535231,0.224128936
LOC107387305,16.72408694,0.583268146,0.692285459,0.842525491,0.399493877,0.698495409
LOC107397267,1.191259634,-0.848314124,1.229940805,-0.689719473,0.490370617,NA
LOC107372971,11.1249961,0.000901591,0.617066073,0.001461093,0.998834217,0.99979619
neo1,59.25303379,0.539063678,0.355015238,1.518424057,0.128907531,0.387148733
glt1d1,55.01489051,-0.637576792,0.593242352,-1.074732425,0.282494542,0.590738386
pitpnc1,8.603006506,-1.209219003,0.618115025,-1.956300936,0.050429714,0.218168548
thrap3,297.7551948,-0.170275615,0.450283566,-0.378151964,0.705317708,0.885282399
LOC107380939,1.428769417,-0.238071048,1.280165722,-0.185968929,0.852469127,NA
LOC107388399,13.91262509,-0.398914134,0.585793453,-0.680980867,0.495883597,0.767781093
smc4,86.42331945,-0.515425227,0.772716725,-0.667029987,0.504752979,0.77375868
LOC107381687,1.504623135,-1.639897443,1.166270563,-1.406103777,0.159693311,NA
LOC107381579,1.778546109,0.312511197,1.070969713,0.291802087,0.77043795,NA
LOC107394448,6.362091542,-1.372501805,1.073505492,-1.27852332,0.201064968,0.497325138
LOC107391048,108.4904827,0.291451895,0.637018816,0.457524783,0.647293893,0.854189124
LOC107375818,1734.404871,0.19448288,0.185639615,1.047636735,0.294806006,0.601842881
tmem59,9433.050031,0.14926354,0.291135344,0.512694674,0.608164916,0.833548806
sun1,420.2291124,0.051784743,0.277953288,0.186307361,0.852203736,0.946964582
lgmn,6433.103472,-0.305730679,0.214774084,-1.423498926,0.154591573,0.429193376
cenpn,31.18001003,-1.90311624,0.776194777,-2.451853965,0.014212233,0.093527747
cib1,191.3438352,-0.145624898,0.333890836,-0.436145239,0.662731356,0.862212171
LOC107372968,34.06009872,-0.153879773,0.582691604,-0.264084418,0.791714871,0.921853145
LOC107381482,6.71655098,-0.484927133,0.746141271,-0.649913297,0.515748229,0.780102106
ttc7b,146.1072139,-0.080573085,0.299410978,-0.269105314,0.787848642,0.920067939
atpaf1,921.565208,0.165074622,0.217552223,0.758781592,0.447983219,0.736375332
mctp1,5.726230216,1.303398609,0.893076058,1.459448608,0.144441676,0.413794927
itfg2,267.6569979,-0.416511078,0.261298124,-1.594007154,0.110934433,0.354201503
LOC107392118,2.503001274,-1.527443309,1.08397421,-1.409114068,0.158801442,NA
LOC107377101,5224.82535,1.512913659,0.283791655,5.331071696,9.76E-08,5.68E-06
