"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"LOC107382360"	78.439157539258	-0.0932308968189229	0.419088907286404	-0.22246090315917	0.823955105477243	0.958586766950152
"LOC107380615"	1.93821042489239	-1.20401239332272	1.1952790986939	-1.007306489872	0.313787512009453	NA
"zbtb40"	317.827409225125	0.552064680264871	0.3265541179078	1.69057638532288	0.0909177379917687	0.471406175584846
"LOC107377153"	165.235947847926	-1.09621826045636	1.0811059245557	-1.01397858947714	0.310592968793145	0.717451850006497
"LOC107389301"	606.900663985109	0.179573662737752	0.375347424750675	0.478419860898299	0.632351400472489	0.894772240869019
"sema4b"	33.3622984797869	-0.0407837463073852	0.464777526404839	-0.0877489637307914	0.93007620225461	0.986659241683946
"pemt"	526.493226285306	0.30850573728727	0.240139966157352	1.2846913498985	0.198900162220553	0.621812574892763
"dstyk"	95.9507052297875	0.305860577018606	0.567928164649249	0.538555042797542	0.590193915465817	0.880095641834525
"LOC107390588"	1391.49785591837	-0.132619728311357	0.363019358859843	-0.365324121357836	0.714869474659706	0.925760719819918
"LOC107393772"	122.756836247459	-1.86407138326545	0.363260202415052	-5.13150455478635	2.87435268160615e-07	0.000248495353410856
"LOC107383130"	7.00250404018452	-0.0890141810965779	0.718739278051527	-0.123847664674584	0.901435891343559	0.979123328164964
"cct5"	5169.12455990987	0.48225082502897	0.337193139745047	1.43019168596847	0.152662010995817	0.571343402282364
"blnk"	101.354018965042	-0.980667183909016	0.698163505208944	-1.40463827827197	0.16012886802981	0.580146743680044
"LOC107377469"	7679.17534431024	0.109935785637153	0.290353922859105	0.378626830850498	0.704964994932417	0.922787228974329
"xirp2"	3.22215480147416	-1.35181014484942	1.07219068128353	-1.26079266351314	0.207383557740954	NA
"LOC107388332"	2.11509944746187	-1.4504180053623	1.04601652315415	-1.38661098869521	0.165560415720806	NA
"LOC107395573"	1.83153001050959	0.371588848034489	1.11059925218949	0.334584097100661	0.737938842841088	NA
"LOC107376310"	1.49258789581689	-0.146416782041879	1.295200228373	-0.113045673429045	0.90999434510763	NA
"LOC107380806"	259.950600189259	0.596573119099099	1.51765609452686	0.393088474556605	0.694254136330682	0.918181839240562
"LOC107375877"	3.24698099865732	-1.69957914546871	1.03195941473835	-1.6469437859624	0.0995696008188415	NA
"rpgrip1l"	66.0287634594473	0.446562194848512	0.374928070723241	1.19106097867543	0.233629647146319	0.654549632045881
"maea"	561.685819873052	-0.435932038288099	0.216050148462641	-2.01773542573371	0.0436188232592682	0.353538116954612
"slc33a1"	1563.50354491005	0.898753675833102	0.369999843758382	2.42906501447067	0.0151378175340663	0.229970579200548
"bola1"	438.173822621768	-0.0759172075884576	0.258412980301643	-0.293782485306427	0.768924119516579	0.942492917482227
"LOC107373939"	21.4898251950482	0.272548423616201	0.513909653410643	0.530343070630004	0.595874089390998	0.881955990534302
"farsa"	1022.11944420292	0.456740778064014	0.240454626781656	1.8994884156617	0.057500288314477	0.395684849540679
"LOC107395396"	4.6718322636725	0.336741813032892	0.952894920464438	0.353388191920223	0.723797436985894	NA
"pm20d1"	427.331891051743	-0.722243602046725	0.289482600388627	-2.49494650482316	0.0125976120681817	0.212016778516345
"LOC107374419"	187.991789583114	0.166141964018676	0.283109848696718	0.586846288758594	0.557306945545935	0.865411598368077
"efhb"	8.50924379648253	-1.04508234832829	0.953834778889725	-1.0956639152378	0.273225879707722	0.683635037617924
"LOC107377600"	1.34548822575054	-0.146237259009538	1.28515961872585	-0.113789179864306	0.909404916097117	NA
"cobll1"	2011.79592074556	-0.331215045392571	0.228948223635556	-1.44668100120229	0.147986287958067	0.563760319167677
"LOC107378521"	1.57144749923395	-1.66732251022627	1.19545250280275	-1.39472083275346	0.163100040151528	NA
"tpt1"	4347.11633287921	0.154577513738474	0.244891573271762	0.631207973689383	0.527904549020978	0.852606886170958
"LOC107383946"	2.18620171390563	0.559042201963522	1.11670176725535	0.500619071587526	0.616639237655798	NA
"LOC107387820"	7.91721841517921	-0.162367649054777	0.939500024258372	-0.172823464462332	0.86279019258932	0.968336924413258
"LOC107390117"	3.86310872454888	-0.384632204939427	0.901658568096981	-0.42658298667446	0.669683091768056	NA
"ano7p1"	1.1675221538198	-0.146488170476779	1.29927828604258	-0.112745800534358	0.910232089144701	NA
"LOC107377085"	3.35120709661535	-0.114330640684377	0.923019051602621	-0.123865959739256	0.901421405531006	NA
"fhl3"	267.560721884096	-0.368650398507978	0.290995053089865	-1.2668613936682	0.205204855128331	0.628019263712124
"LOC107386288"	10.3154089553539	1.94780111234628	0.680813822793356	2.86098937350378	0.00422321207250488	0.130543103805824
"LOC107394983"	76.9592892475019	0.565589927854655	0.428759594070362	1.31913066360875	0.187125433438729	0.609601081965336
"LOC107376895"	399.004853150562	0.254908428791172	0.284046803208997	0.89741699576043	0.369496446825674	0.757852277141644
"rab11fip1"	401.855015833293	-0.53164781080143	0.265204388470693	-2.0046719960676	0.0449981242090284	0.357460044567203
"csgr11h5orf15"	2064.17931605357	-0.350409997891884	0.288819765272804	-1.21324798377599	0.225035023579316	0.647193679923579
"LOC107389036"	2.41885751293066	-0.793805416677087	0.994929432528518	-0.797850973872295	0.424956976561603	NA
"LOC107377724"	1.79654119917071	-0.146665280267804	1.30921030583868	-0.112025760577748	0.910802981144725	NA
"LOC107394265"	7.57898596179307	0.552440849687628	0.956913069525175	0.577315607113352	0.5637262724676	0.868642316061824
"LOC107374075"	1.93338687482763	1.5417586407636	1.09159261666351	1.41239379712555	0.157834041856759	NA
"nccrp1"	638.3049163468	-0.251193649351903	0.508826769766981	-0.493672236362363	0.621537675884633	0.892030706175181
"LOC107384014"	10.0357354768742	-1.97958099408932	0.967775183948176	-2.04549675061241	0.0408059092325421	0.343732238489096
"LOC107378638"	2.3460462901117	0.444050002897528	1.17153189578076	0.379033643468658	0.704662880715091	NA
"gng5"	354.138717921591	0.442568535877998	0.244643116606536	1.8090373521107	0.0704452006518199	0.425813480913282
"il6st"	1436.98088472003	0.936958015599542	0.539514128106695	1.73667002732178	0.0824454311513287	0.451747954032461
"LOC107390438"	4.09411971201282	-1.13489786110913	1.0227588261674	-1.10964367363316	0.267152603699828	NA
"LOC107384945"	2.47594918019345	-0.481686679917872	1.05000385276722	-0.458747535686099	0.646415473850028	NA
"anapc15"	90.57947608965	0.281456930782149	0.456131446213965	0.617052240353808	0.537200269027703	0.856734132341554
"LOC107387708"	1.17812096689784	-0.712736623863521	1.22840132808867	-0.580214794274526	0.561769778177702	NA
"LOC107394699"	107.020037146161	0.750261933603011	0.662375172772596	1.13268426179462	0.257346869138	0.671390297996949
"LOC107374020"	37.0520854070919	-1.85902251396194	0.684130267106931	-2.71735165558954	0.0065806647686413	0.16218385713022
"LOC107395859"	164.858402716617	-0.180796559771982	0.369693643444262	-0.489044274842232	0.624810351879961	0.892704131056549
"erbb3"	76.1277218610863	-0.150648245809395	0.598056604157413	-0.251896300052801	0.801121219527373	0.953068423907052
"LOC107395601"	1.10506726758462	-0.146448944091446	1.29708181690622	-0.112906481443672	0.910104697743561	NA
"meaf6"	680.969936755479	-0.0615948330660405	0.309948763565659	-0.198725855065372	0.842477197965693	0.963249952094133
"dnajc25"	1696.74898276759	0.801002909716652	0.314596093961359	2.54613113478464	0.010892426116646	0.197482330454776
"dcaf15"	206.51602684476	-0.00113018419322182	0.298781647513105	-0.00378264261753977	0.9969818950538	0.999227634668861
"LOC107395727"	4.90143602675831	-0.0219924235426256	1.01591015901766	-0.0216480004136304	0.982728743696765	NA
"nxt2"	408.431444940763	0.0967620120587292	0.290127877624144	0.33351504464553	0.738745534914794	0.932318012180867
"ascc2"	945.38594541218	0.427357714136632	0.312372317014604	1.36810367263323	0.171279627292995	0.593871509907308
"LOC107376603"	3.60901857351283	-0.89004402965435	1.15328471274006	-0.771747010796421	0.440264281441409	NA
"hunk"	3.44244347627245	-0.0424852192083945	1.04157395845266	-0.040789440695608	0.967463757458581	NA
"trove2"	60.7894417274065	0.617863769728748	0.377935888464666	1.63483751765086	0.102083113572431	0.496136929092945
"chgb"	7.5933003678756	-0.868470192115844	0.88211952173131	-0.984526666421942	0.324856626628584	0.728477126143498
"LOC107393140"	5.19626335854031	0.258825619735084	1.08384916627943	0.238802250154018	0.811258925335656	NA
"LOC107385315"	1.77272390039623	-0.514891499892245	1.13673636390929	-0.452955950244706	0.650580461092451	NA
"LOC107387739"	125.882068920422	-0.139352688403826	0.391005778556877	-0.356395470466314	0.721544421028086	0.928004168401923
"LOC107390659"	29.5051193055902	-0.366208837751039	0.649519536893558	-0.563814969296378	0.572880063200215	0.872819211951434
"LOC107382288"	1294.93103901496	0.498464373577142	0.327474319755003	1.52214797774086	0.127972006693065	0.539268389415157
"LOC107378265"	1.31132890201623	-1.11295703671085	1.20295661643405	-0.925184683725349	0.354869849127521	NA
"LOC107373617"	71.8358134570577	0.288544205058538	0.454965554020981	0.634211101276541	0.525943063672164	0.852260991168282
"LOC107380857"	462.886946458691	0.165352450098151	0.26510118693112	0.623733345038223	0.532802720466419	0.854753148391581
"rrad"	9.57158108671613	-1.14975003233135	0.974846168799351	-1.17941688558659	0.238232214607118	0.65675930903439
"ahi1"	40.0112245963258	-0.62986026990225	0.399638352418469	-1.57607563460954	0.115008373523217	0.520994909953769
"tub"	1.89236511186805	-1.01237254641421	1.16012297462834	-0.872642442701847	0.38285799900866	NA
"LOC107375945"	1.82283518959801	0.567262017891062	1.08840139965616	0.521188247341714	0.60223564049703	NA
"LOC107385487"	105.265934674738	-0.14291148083654	1.0959952703127	-0.130394249599057	0.896254515905006	0.978185926601387
"LOC107375950"	269.902775126439	-0.406418374261287	0.43912205236513	-0.925524855953603	0.354692960561348	0.74865118342079
"LOC107372547"	91.8257657577313	-1.31151038937062	0.476604830671928	-2.75177737397588	0.0059272800353436	0.153809639590133
"tomm70"	2503.94269319289	0.340689984595834	0.295405133309249	1.15329744198852	0.248788319723884	0.666288806694469
"LOC107383820"	19.2844518391623	-0.443298765179059	0.491847597821306	-0.901292935337492	0.367432589013941	0.756890858683596
"scyl3"	512.7930162274	-0.360269088776972	0.219164106225269	-1.64383253709742	0.100210798448356	0.491802382824229
"hmgb1"	5324.40855367122	-0.298685175338963	0.271185464509776	-1.10140554870409	0.270720191579827	0.682361882223225
"LOC107377130"	3.02500534322219	-0.160627467872343	1.03663403273585	-0.154950988294703	0.87685995618841	NA
"LOC107391041"	619.409870248742	0.377250377166484	0.49022060564031	0.769552264482501	0.44156553047618	0.803546919731952
"sap18"	570.324324698171	-0.000399677805210437	0.261702111457756	-0.00152722422828045	0.998781451841064	0.99978562064807
"LOC107391825"	161.124712642368	0.182350400801377	0.320736238308746	0.568536944134898	0.569670427251084	0.871560367618974
"LOC107388802"	2.1762730922329	0.443870669035316	1.17395328599466	0.378099089913306	0.705356984366893	NA
"LOC107396089"	2.37042755148359	0.279308616733843	0.98580449078733	0.283330639436191	0.776923392263531	NA
"apbb1"	40.606510081499	0.382658392550298	0.483754484588262	0.791017767775301	0.428933623244915	0.797520413102223
"LOC107397167"	6.43931553377666	-0.751132416381846	0.983620149545191	-0.763640737462685	0.445081365743213	0.80596477937361
"morn3"	1.35519382347422	-0.146546176262132	1.30250462978702	-0.112511059777265	0.910418200989171	NA
"rassf7"	440.207938676948	-0.733793401960808	0.404687120347195	-1.8132363622822	0.0697953737205717	0.424726679031358
"myl6"	483.139040701884	-0.14912766313393	0.241695630535542	-0.61700603690475	0.537230743843123	0.856734132341554
"LOC107375852"	618.953553962008	-0.461679290033955	0.256139672304461	-1.8024513183775	0.0714744273450101	0.427368408186782
"LOC107389228"	19.8859021756771	0.204261417504899	0.602017540028576	0.339294794459316	0.734387663742161	0.930591258909134
"LOC107385945"	1.16522150338979	-0.146480050301704	1.29882096794482	-0.11277924665282	0.910205572127278	NA
"LOC107374710"	137.022177919409	0.0327748803538903	0.645486024686527	0.0507755072928295	0.959504408044154	0.994442916234696
"LOC107381639"	35.2097978041037	-0.524473430350536	0.53903008506765	-0.972994726787306	0.330555922916841	0.733447465869517
"LOC107377396"	1.10440303625624	-0.146472360299297	1.29839991760909	-0.112809896483216	0.910181272173008	NA
"dennd4a"	4.0081777163907	-0.0660572105745757	0.942626674860283	-0.0700778074038343	0.944131730394514	NA
"ttc9"	4.48018723102147	-0.23393478685552	1.08999190931376	-0.214620663563274	0.830063082136802	NA
"gucy2c"	2.20352096132485	0.189004693841544	1.23240239521859	0.153362809561905	0.878112171558401	NA
"ppil6"	4.83210987165208	-0.872489737096567	1.02969915908984	-0.847324900088071	0.396814051348219	NA
"LOC107373580"	1.6979178527341	0.132465514942079	1.17059896157933	0.113160458269467	0.909903343978164	NA
"klhdc1"	625.386855178594	0.124648810938838	0.297394321386241	0.419136486392256	0.675116386599622	0.910763942697552
"rnf217"	37.2604200781288	0.342324228240365	0.491290390271169	0.696785923395364	0.485936776773896	0.830219462753126
"LOC107377904"	4.590211823248	-0.209620586986043	0.917426543229289	-0.22848759776253	0.819267196697191	NA
"LOC107384723"	22.1897072265984	0.793781649930219	0.802642122426367	0.988960867803247	0.322682288036941	0.726179507724378
"LOC107396686"	159.289595903762	-0.725450591835887	0.459097038584674	-1.58016831054354	0.114068326870009	0.518595720223296
"tmbim1"	1196.37045646763	-0.580781825978876	0.196296494701229	-2.95869687771475	0.00308942826514614	0.112171677806623
"LOC107373078"	2.86785832353677	-0.154429516198224	1.00778072765242	-0.153237219129961	0.878211207642727	NA
"LOC107385899"	1.17884639474259	0.442986554516206	1.22970405624984	0.360238345368363	0.718668901490412	NA
"LOC107373142"	8.28214507900618	-0.210481117565345	0.666405435515279	-0.31584543934969	0.752119826537626	0.936819769568588
"LOC107396646"	56.1997052202825	-0.346053145018207	0.654545903174351	-0.52869194252069	0.59701916758644	0.882129787422404
"cenpi"	54.5954515398144	-0.152308271366297	0.549060896755767	-0.277397775485815	0.781474689538119	0.946365618575136
"LOC107377719"	2.11393965375067	1.11585532843495	1.13281241218994	0.9850309869732	0.324608850394095	NA
"plagl2"	53.7676931122227	-0.444330770630414	0.434465325873953	-1.02270709345243	0.306446356513509	0.714606452596663
"msh6"	62.016826812436	-0.399865729065623	0.715730126741179	-0.558682266018714	0.576378584400915	0.874177336225595
"LOC107376431"	21.5068425382838	-0.562557121189991	0.518279617540727	-1.08543169005828	0.277730503098924	0.688066961389707
"tfg"	3197.36288645102	0.46460910589777	0.356567600808004	1.30300426860135	0.19257330426212	0.615051350536572
"LOC107376026"	680.913577765003	-0.195138405123017	0.232538125144528	-0.839167362348577	0.401375399390455	0.779468221448589
"LOC107385855"	1.3059814773863	-1.10488461019539	1.20261404155507	-0.918735830463691	0.358233763728819	NA
"LOC107387692"	7.08034212545265	0.440397736238914	0.792836058618932	0.555471375767214	0.578572283695775	0.875334194227317
"fnbp4"	263.998306583027	0.141883167321259	0.248743649833046	0.570399153572318	0.568407003532733	0.870712807985515
"LOC107380003"	76.8790164277267	0.424898506891128	1.16174974096456	0.365740134823141	0.714558994686416	0.925760719819918
"LOC107395226"	271.970193485946	0.241353769026069	0.279743243601165	0.862768894501599	0.388264544579761	0.772136196749947
"zwilch"	28.6182385234873	-0.626291755318942	1.2615633714171	-0.496440979112636	0.619583318921559	0.891734315525425
"LOC107372464"	127.960666846005	0.387737497189176	0.345214255891955	1.12317927365818	0.261361363344881	0.674787485459319
"LOC107389742"	161.187095660306	-0.839763867111743	0.358375130109885	-2.34325374881414	0.0191163768235671	0.255123585718856
"LOC107395903"	1.92477155667396	-0.146697903174644	1.31106756189324	-0.111891947782466	0.910909081248864	NA
"LOC107386829"	60.4864818245262	0.168826752827126	0.399809996634665	0.42226746266526	0.672829804660021	0.910145958276004
"lcp1"	937.051519566471	-0.758062318658463	0.704398789693167	-1.07618344856707	0.281845220555828	0.693675395991913
"LOC107386852"	6.74156691814463	-1.29718683751904	0.956496411330796	-1.35618578611731	0.175040063331039	0.597383769016339
"csgr16h14orf132"	1.84295143934887	0.236680908708789	1.05486195474706	0.224371452248973	0.822468282236147	NA
"ptch1"	4.64308589095714	0.827722227701469	1.0518734667459	0.786902848934984	0.431338739660314	NA
"atp13a1"	1906.53805723446	0.585784670536482	0.40312172781196	1.45312105530994	0.146190146017776	0.562765253922659
"LOC107393351"	1249.58540956799	-0.527410582472931	0.289230724168206	-1.82349431924876	0.0682285566823462	0.420438336236328
"LOC107384924"	5304.67105363656	0.456539825524402	0.216876568909522	2.10506754058279	0.0352854292559293	0.324523214422114
"polr2b"	2137.82711759755	-0.0515575058150957	0.188693738469175	-0.273233792670435	0.784673505127527	0.947121865607577
"LOC107385419"	2782.96213123791	-0.173894935905883	0.237922726810897	-0.730888294013613	0.46484738668467	0.818907205800228
"LOC107384418"	12.9952870714403	-0.43992672024232	0.8400948193399	-0.523663174816374	0.600512832971444	0.883593579405414
"LOC107376247"	21.0070738288516	0.326014134957592	0.745740739340841	0.437168197684567	0.661989371664198	0.90612347969834
"LOC107373943"	122768.773751334	-1.28947974344482	1.02662925825972	-1.25603252885143	0.209104176595637	0.631560573081362
"LOC107387114"	13.8016924442441	0.618321620400017	0.995732722002136	0.620971478326782	0.534618389450908	0.855077085211355
"LOC107377133"	174.946127961639	0.333724720701646	0.583670057980642	0.571769471705048	0.567478161992419	0.870588987474314
"ggnbp2"	973.89910513071	-0.282774499639489	0.214278109666239	-1.31966116408223	0.186948171819173	0.609529708277439
"LOC107373940"	38.7117774723961	1.6459390464123	0.488720871912433	3.36785093702159	0.000757565434537792	0.052992175885232
"LOC107373892"	1.98996650472603	-0.123587735741889	1.14473831360744	-0.107961561409108	0.914026183487755	NA
"LOC107377267"	8.89035349376217	0.234742513656731	0.870341239107339	0.269713191917108	0.787380910865329	0.948381947887349
"LOC107393308"	3941.76891236192	-0.900861850480651	0.348225772006252	-2.58700510674574	0.00968141573147229	0.189769611939336
"mid2"	24.5964004138912	0.0846304120634259	0.513505378212841	0.164809202890856	0.869094160241228	0.970381671635914
"LOC107377404"	10.67800768902	0.118177744398243	0.830556793768086	0.142287373103159	0.88685301985188	0.975520505195672
"LOC107395206"	6.48203651779618	0.0408729770926956	0.849146715530114	0.0481341755731564	0.961609309593101	0.994622201739101
"sin3a"	35.2895926028558	0.0529265783324505	0.601868291297762	0.0879371435539976	0.929926634655747	0.986659241683946
"LOC107397209"	10.9445680595799	0.317353884454084	0.571717567433514	0.555088565633397	0.578834083433669	0.875334194227317
"LOC107390430"	899.733982996514	0.404699132044406	0.298086478002644	1.35765679394828	0.17457261254453	0.596656207585612
"LOC107378639"	467.3820541221	-0.295178594617675	0.223816093663879	-1.3188443680952	0.187221147877069	0.609601081965336
"fancf"	50.6232043572318	-0.242122498345423	0.418547463179792	-0.578482775898264	0.562938222794291	0.868490959671177
"rnf185"	437.996956013775	-0.0270238059336236	0.1984491288748	-0.13617497888173	0.891682954851749	0.977560182633306
"LOC107373967"	1.33723704072442	-0.146018631694099	1.27294959832177	-0.114708887049893	0.908675869583548	NA
"wbp2nl"	2558.53400867627	0.0419206622628184	0.20645629299926	0.203048604883013	0.839097042202496	0.962531718967653
"LOC107374732"	26.8291526277747	0.227369932957823	1.00807006666643	0.225549731587319	0.821551641674023	0.958574177165613
"tlcd1"	4.59883532713681	-0.463541449379296	1.14305596710554	-0.405528217969136	0.685089280863829	NA
"mmp11"	4.79318298601291	-2.75233564044413	1.10347579341708	-2.49424197328435	0.0126226462370042	NA
"dhx16"	173.585544349011	0.367993721623536	0.387844680064976	0.948817247053346	0.342713568432693	0.7417858841844
"pan2"	253.563567702378	-0.102518789962687	0.325656977501693	-0.314806059889055	0.752908910383883	0.936903799573743
"LOC107388893"	1.74710997846158	-1.7858167178255	1.1954814263681	-1.49380548993626	0.135226466211708	NA
"itgb1bp1"	706.917016603113	0.0987626994899616	0.274705377442862	0.359522264941842	0.719204424683443	0.92740881326854
"LOC107382353"	101.491853010096	0.0547001622965601	0.317672266329569	0.172190550118125	0.863287726836687	0.968537955127343
"LOC107393218"	90.8402541830958	1.48337235292281	1.20221366319569	1.23386748822981	0.217252286139007	0.639875569682504
"popdc2"	6.55380753556732	0.306085711703533	0.811639858573196	0.377120108716209	0.706084348006477	0.923011306598546
"ckb"	6447.00468093445	0.420044302425577	0.366392228613052	1.14643343832816	0.251615853600525	0.667804493656847
"spic"	6.64448784717546	-0.709426138682953	0.878648139582859	-0.807406408462613	0.419432376015034	0.79272767327384
"ncf4"	156.801957915487	-0.645550652161031	0.550813429569429	-1.17199512122582	0.241199014915711	0.659662840327251
"plppr5"	2.03120250640632	1.65203281597499	1.08029181797444	1.52924680950799	0.126203270285747	NA
"LOC107374869"	326.838047334467	-0.401305650735623	0.308216670160407	-1.30202448338297	0.192908016177617	0.615079842273286
"LOC107373335"	7635.25174065769	-0.711770228344771	0.25705208273357	-2.76897281195154	0.00562333275494002	0.149464180958972
"LOC107373327"	1.72604146397774	-0.706550471946764	1.26566454815103	-0.558244657305873	0.576677330212779	NA
